0--34,0--36,0--50,1--9,1--26,1--36,2--4,2--17,2--33,3--25,3--28,3--29,4--14,4--15,5--12,5--32,5--39,6--12,6--53,6--55,7--8,7--37,7--49,8--10,8--49,9--27,9--35,10--15,10--19,11--18,11--22,11--53,12--16,13--22,13--23,13--42,14--20,14--54,15--53,16--21,16--43,17--32,17--33,18--44,18--55,19--34,19--40,20--30,20--46,21--30,21--45,22--24,23--46,23--52,24--26,24--44,25--30,25--47,26--37,27--29,27--32,28--33,28--50,29--55,31--35,31--39,31--45,34--51,35--43,36--48,37--38,38--51,38--52,39--49,40--43,40--48,41--47,41--52,41--54,42--46,42--54,44--47,45--50,48--51
0--21,0--35,0--48,1--17,1--24,1--49,2--9,2--11,2--31,3--5,3--27,3--31,4--12,4--36,4--50,5--23,5--42,6--15,6--36,6--52,7--37,7--45,7--47,8--30,8--39,8--44,9--25,9--36,10--13,10--49,10--55,11--20,11--41,12--26,12--52,13--29,13--32,14--22,14--38,14--41,15--50,15--51,16--26,16--46,16--52,17--24,17--27,18--27,18--46,18--51,19--20,19--30,19--55,20--45,21--24,21--42,22--34,22--39,23--42,23--47,25--40,25--54,26--53,28--30,28--40,28--50,29--34,29--54,31--43,32--40,32--55,33--35,33--38,33--53,34--38,35--41,37--45,37--53,39--46,43--48,43--49,44--48,44--54,47--51
0--38,0--39,0--47,1--20,1--50,1--52,2--18,2--29,2--42,3--20,3--34,3--54,4--46,4--48,4--51,5--13,5--41,5--44,6--13,6--35,6--40,7--17,7--22,7--35,8--20,8--21,8--24,9--15,9--21,9--28,10--39,10--48,10--55,11--37,11--45,11--52,12--14,12--26,12--30,13--26,14--15,14--19,15--37,16--33,16--34,16--35,17--23,17--24,18--26,18--29,19--30,19--54,21--27,22--24,22--51,23--28,23--43,25--27,25--31,25--42,27--40,28--32,29--34,30--39,31--33,31--38,32--47,32--52,33--43,36--40,36--47,36--53,37--55,38--49,41--49,41--53,42--45,43--46,44--46,44--51,45--48,49--54,50--53,50--55
0--24,0--26,0--41,1--6,1--8,1--40,2--31,2--46,2--52,3--7,3--18,3--42,4--25,4--35,4--42,5--37,5--45,5--48,6--19,6--51,7--16,7--21,8--32,8--55,9--27,9--36,9--39,10--28,10--30,10--37,11--35,11--53,11--54,12--26,12--33,12--53,13--15,13--20,13--52,14--29,14--38,14--46,15--17,15--32,16--17,16--55,17--22,18--38,18--47,19--33,19--47,20--35,20--55,21--37,21--41,22--38,22--43,23--28,23--29,23--34,24--25,24--40,25--46,26--31,27--28,27--51,29--49,30--43,30--50,31--44,32--53,33--50,34--50,34--52,36--39,36--49,39--44,40--45,41--51,42--43,44--54,45--48,47--49,48--54
0--17,0--32,0--35,1--34,1--39,1--40,2--23,2--29,2--33,3--10,3--11,3--19,4--8,4--14,4--42,5--18,5--38,5--39,6--11,6--22,6--27,7--24,7--32,7--45,8--13,8--35,9--25,9--27,9--48,10--21,10--36,11--38,12--28,12--31,12--33,13--16,13--26,14--20,14--26,15--43,15--44,15--50,16--25,16--52,17--29,17--38,18--20,18--28,19--22,19--45,20--47,21--36,21--54,22--52,23--37,23--42,24--41,24--51,25--27,26--55,28--49,29--52,30--31,30--51,30--53,31--40,32--39,33--37,34--36,34--44,35--43,37--51,40--41,41--45,42--53,43--54,44--49,46--47,46--49,46--50,47--55,48--50,48--54,53--55
0--4,0--40,0--48,1--29,1--43,1--49,2--9,2--36,2--42,3--10,3--17,3--25,4--33,4--45,5--8,5--27,5--55,6--13,6--43,6--51,7--22,7--33,7--52,8--41,8--47,9--14,9--28,10--23,10--45,11--26,11--28,11--49,12--26,12--44,12--50,13--34,13--47,14--24,14--39,15--27,15--35,15--51,16--28,16--36,16--37,17--33,17--53,18--46,18--48,18--49,19--41,19--46,19--48,20--21,20--24,20--42,21--25,21--54,22--37,22--44,23--32,23--38,24--42,25--26,27--31,29--40,29--50,30--44,30--47,30--55,31--32,31--38,32--34,34--54,35--38,35--51,36--43,37--39,39--53,40--52,41--53,45--50,46--52,54--55
0--23,0--30,0--46,1--7,1--27,1--49,2--32,2--42,2--53,3--4,3--5,3--11,4--49,4--55,5--8,5--19,6--11,6--46,6--54,7--14,7--26,8--18,8--37,9--31,9--37,9--39,10--13,10--38,10--40,11--33,12--17,12--21,12--35,13--24,13--45,14--29,14--39,15--21,15--28,15--52,16--18,16--51,16--55,17--25,17--38,18--46,19--39,19--52,20--21,20--29,20--37,22--23,22--33,22--45,23--30,24--42,24--48,25--38,25--43,26--27,26--34,27--50,28--35,28--51,29--48,30--47,31--34,31--41,32--52,32--53,33--35,34--36,36--47,36--54,40--43,40--45,41--50,41--55,42--44,43--44,44--50,47--53,48--49,51--54
0--17,0--18,0--20,1--13,1--23,1--33,2--24,2--27,2--35,3--22,3--32,3--38,4--17,4--25,4--45,5--8,5--34,5--35,6--7,6--10,6--11,7--19,7--29,8--23,8--42,9--21,9--39,9--53,10--11,10--16,11--30,12--31,12--37,12--41,13--15,13--21,14--21,14--24,14--39,15--24,15--38,16--50,16--54,17--48,18--19,18--31,19--52,20--31,20--41,22--29,22--44,23--42,25--29,25--51,26--27,26--28,26--43,27--43,28--36,28--40,30--42,30--52,32--46,32--51,33--48,33--54,34--45,34--46,35--55,36--44,36--51,37--40,37--49,38--49,39--47,40--53,41--46,43--49,44--45,47--48,47--53,50--52,50--55,54--55
0--23,0--42,0--47,1--47,1--51,1--55,2--6,2--40,2--55,3--11,3--22,3--35,4--9,4--14,4--15,5--8,5--19,5--43,6--45,6--46,7--9,7--10,7--21,8--25,8--32,9--28,10--26,10--46,11--39,11--44,12--40,12--42,12--45,13--26,13--41,13--48,14--17,14--29,15--30,15--44,16--27,16--32,16--52,17--19,17--29,18--22,18--34,18--41,19--43,20--46,20--51,20--52,21--36,21--54,22--39,23--40,23--53,24--25,24--28,24--39,25--35,26--44,27--28,27--41,29--31,30--31,30--33,31--50,32--43,33--35,33--50,34--38,34--54,36--49,36--51,37--47,37--53,37--54,38--52,38--53,42--45,48--49,48--55,49--50
0--23,0--31,0--38,1--4,1--12,1--50,2--13,2--35,2--36,3--29,3--43,3--54,4--41,4--47,5--28,5--33,5--41,6--10,6--34,6--39,7--14,7--42,7--48,8--22,8--37,8--52,9--35,9--48,9--53,10--34,10--44,11--35,11--36,11--39,12--49,12--54,13--45,13--52,14--18,14--52,15--17,15--36,15--55,16--38,16--50,16--51,17--21,17--43,18--20,18--46,19--27,19--32,19--47,20--25,20--32,21--29,21--43,22--37,22--49,23--29,23--53,24--26,24--33,24--53,25--33,25--51,26--30,26--46,27--45,27--55,28--40,28--42,30--32,30--40,31--38,31--39,34--48,37--47,40--45,41--46,42--55,44--49,44--51,50--54
0--6,0--11,0--30,1--3,1--19,1--52,2--18,2--30,2--46,3--14,3--38,4--41,4--44,4--46,5--8,5--15,5--42,6--12,6--33,7--11,7--31,7--44,8--21,8--25,9--11,9--26,9--53,10--16,10--27,10--36,12--19,12--35,13--21,13--27,13--29,14--21,14--53,15--40,15--42,16--35,16--54,17--24,17--45,17--53,18--19,18--47,20--41,20--49,20--55,22--41,22--50,22--52,23--34,23--45,23--52,24--27,24--55,25--29,25--40,26--36,26--44,28--31,28--36,28--39,29--47,30--48,31--47,32--45,32--48,32--50,33--40,33--54,34--43,34--51,35--37,37--39,37--49,38--54,38--55,39--42,43--49,43--50,46--51,48--51
0--16,0--19,0--32,1--3,1--34,1--47,2--22,2--29,2--53,3--4,3--14,4--28,4--39,5--37,5--39,5--55,6--7,6--21,6--53,7--20,7--21,8--31,8--36,8--42,9--14,9--19,9--40,10--13,10--51,10--54,11--15,11--32,11--46,12--30,12--35,12--49,13--34,13--38,14--48,15--16,15--27,16--43,17--34,17--43,17--44,18--20,18--22,18--23,19--51,20--25,21--52,22--29,23--33,23--41,24--33,24--39,24--45,25--33,25--46,26--27,26--35,26--41,27--48,28--35,28--45,29--44,30--37,30--43,31--48,31--50,32--54,36--38,36--47,37--50,38--51,40--42,40--49,41--47,42--52,44--55,45--46,49--55,50--54,52--53
0--31,0--35,0--41,1--7,1--9,1--13,2--16,2--23,2--33,3--12,3--22,3--39,4--10,4--26,4--30,5--11,5--34,5--35,6--20,6--26,6--53,7--17,7--54,8--24,8--27,8--31,9--17,9--33,10--14,10--28,11--24,11--33,12--45,12--52,13--21,13--46,14--45,14--51,15--44,15--48,15--50,16--22,16--54,17--48,18--31,18--36,18--42,19--20,19--37,19--43,20--41,21--42,21--53,22--37,23--38,23--47,24--43,25--28,25--32,25--46,26--36,27--40,27--47,28--50,29--35,29--46,29--51,30--32,30--43,32--44,34--40,34--42,36--50,37--52,38--52,38--55,39--48,39--51,40--49,41--47,44--53,45--55,49--54,49--55
0--25,0--36,0--40,1--16,1--18,1--24,2--4,2--13,2--17,3--8,3--9,3--19,4--24,4--50,5--20,5--25,5--27,6--12,6--43,6--51,7--37,7--50,7--54,8--18,8--20,9--42,9--53,10--23,10--44,10--46,11--47,11--49,11--54,12--35,12--42,13--45,13--51,14--23,14--45,14--47,15--20,15--47,15--52,16--31,16--55,17--39,17--53,18--38,19--29,19--35,21--30,21--40,21--41,22--30,22--40,22--44,23--29,24--37,25--55,26--32,26--46,26--48,27--38,27--41,28--31,28--41,28--51,29--33,30--39,31--34,32--36,32--48,33--37,33--44,34--45,34--52,35--50,36--52,38--43,39--49,42--55,43--49,46--48,53--54
0--13,0--39,0--49,1--16,1--48,1--51,2--28,2--37,2--40,3--30,3--38,3--50,4--5,4--22,4--25,5--16,5--22,6--10,6--25,6--35,7--11,7--19,7--48,8--15,8--31,8--40,9--25,9--32,9--46,10--35,10--48,11--12,11--45,12--21,12--52,13--26,13--41,14--18,14--20,14--40,15--37,15--42,16--51,17--21,17--36,17--46,18--41,18--53,19--21,19--24,20--30,20--55,22--38,23--26,23--39,23--54,24--36,24--50,26--52,27--29,27--44,27--55,28--33,28--47,29--32,29--51,30--44,31--42,31--43,32--49,33--43,33--44,34--45,34--54,34--55,35--42,36--53,37--53,38--47,39--41,43--54,45--50,46--47,49--52
0--2,0--21,0--28,1--5,1--27,1--47,2--45,2--47,3--11,3--16,3--48,4--13,4--38,4--54,5--43,5--49,6--10,6--17,6--50,7--10,7--34,7--55,8--25,8--35,8--41,9--24,9--32,9--49,10--13,11--47,11--55,12--26,12--31,12--51,13--51,14--43,14--44,14--46,15--21,15--39,15--52,16--18,16--54,17--29,17--45,18--34,18--39,19--22,19--30,19--42,20--26,20--37,20--53,21--42,22--41,22--45,23--24,23--37,23--40,24--35,25--36,25--44,26--33,27--29,27--50,28--31,28--36,29--52,30--38,30--40,31--51,32--50,32--53,33--37,33--40,34--48,35--41,36--39,38--46,42--53,43--48,44--46,49--52,54--55
0--2,0--6,0--50,1--16,1--46,1--47,2--33,2--53,3--10,3--34,3--51,4--15,4--27,4--36,5--25,5--29,5--44,6--21,6--45,7--8,7--17,7--35,8--9,8--38,9--25,9--42,10--12,10--43,11--12,11--35,11--42,12--51,13--17,13--47,13--49,14--19,14--21,14--30,15--17,15--19,16--26,16--42,18--20,18--30,18--45,19--41,20--23,20--53,21--48,22--37,22--39,22--43,23--26,23--52,24--28,24--31,24--35,25--50,26--44,27--38,27--40,28--45,28--55,29--34,29--48,30--33,31--33,31--37,32--44,32--49,32--55,34--39,36--43,36--54,37--55,38--48,39--54,40--47,40--51,41--49,41--52,46--50,46--53,52--54
0--21,0--41,0--55,1--2,1--32,1--43,2--18,2--27,3--9,3--22,3--38,4--16,4--17,4--39,5--7,5--26,5--46,6--8,6--28,6--51,7--19,7--31,8--10,8--12,9--28,9--47,10--29,10--45,11--30,11--41,11--46,12--36,12--40,13--17,13--40,13--45,14--21,14--25,14--54,15--25,15--27,15--33,16--26,16--43,17--28,18--34,18--51,19--24,19--53,20--21,20--26,20--53,22--44,22--55,23--37,23--42,23--50,24--29,24--35,25--50,27--44,29--35,30--32,30--53,31--52,31--54,32--48,33--37,33--47,34--38,34--50,35--45,36--43,36--52,37--54,38--48,39--42,39--46,40--44,41--55,42--48,47--49,49--51,49--52
