0--16,0--30,0--33,0--36,1--12,1--18,1--27,1--30,2--3,2--10,2--30,2--31,3--17,3--24,3--26,4--6,4--14,4--37,4--39,5--13,5--16,5--21,5--34,6--15,6--17,6--38,7--11,7--22,7--36,7--40,8--9,8--37,8--38,8--40,9--11,9--39,9--41,10--20,10--25,10--27,11--23,11--31,12--34,12--35,12--37,13--14,13--23,13--35,14--18,14--32,15--20,15--24,15--40,16--25,16--39,17--19,17--29,18--25,18--33,19--20,19--23,19--29,20--28,21--27,21--32,21--33,22--34,22--36,22--38,23--41,24--27,24--41,25--35,26--29,26--30,26--39,28--29,28--32,28--41,31--35,31--38,32--36,33--37,34--40
0--1,0--2,0--26,0--28,1--5,1--21,1--22,2--11,2--25,2--39,3--7,3--9,3--25,3--41,4--9,4--23,4--38,4--39,5--10,5--23,5--40,6--8,6--12,6--34,6--36,7--17,7--28,7--35,8--14,8--31,8--39,9--30,9--41,10--15,10--26,10--33,11--16,11--25,11--34,12--24,12--30,12--35,13--22,13--26,13--27,13--32,14--19,14--35,14--37,15--27,15--29,15--37,16--24,16--33,16--36,17--19,17--20,17--25,18--21,18--29,18--34,18--40,19--22,19--27,20--31,20--36,20--37,21--29,21--34,22--24,23--33,23--38,24--32,26--41,27--30,28--35,28--40,29--40,30--41,31--36,31--39,32--37,32--38,33--38
0--13,0--19,0--32,0--34,1--13,1--23,1--36,1--39,2--11,2--17,2--21,2--27,3--10,3--20,3--23,3--27,4--22,4--37,4--40,4--41,5--9,5--26,5--37,5--41,6--15,6--22,6--31,6--33,7--9,7--15,7--33,7--37,8--17,8--18,8--36,8--37,9--24,9--26,10--15,10--16,10--25,11--28,11--34,11--40,12--19,12--20,12--31,12--33,13--28,13--41,14--22,14--26,14--27,14--40,15--17,16--21,16--32,16--34,17--19,18--22,18--23,18--35,19--24,20--32,20--38,21--24,21--28,23--32,24--25,25--30,25--36,26--31,27--39,28--31,29--30,29--34,29--38,29--39,30--33,30--38,35--36,35--40,35--41,38--39
0--4,0--13,0--29,0--38,1--14,1--17,1--32,1--36,2--14,2--20,2--29,2--40,3--6,3--10,3--24,3--37,4--6,4--12,4--18,5--8,5--18,5--19,5--35,6--21,6--26,7--26,7--30,7--35,7--41,8--20,8--37,8--41,9--12,9--26,9--32,9--40,10--17,10--23,10--33,11--25,11--28,11--34,11--36,12--15,12--27,13--32,13--38,13--39,14--22,14--23,15--16,15--30,15--31,16--29,16--30,16--33,17--27,17--34,18--21,18--25,19--28,19--31,19--40,20--21,20--34,21--33,22--24,22--25,22--33,23--30,23--37,24--28,24--35,25--41,26--36,27--34,27--38,28--35,29--39,31--36,31--40,32--41,37--39,38--39
0--2,0--13,0--17,0--34,1--14,1--23,1--30,1--36,2--14,2--28,2--40,3--6,3--10,3--22,3--29,4--7,4--15,4--16,4--30,5--16,5--18,5--21,5--32,6--12,6--20,6--37,7--13,7--19,7--41,8--28,8--37,8--38,8--40,9--16,9--22,9--26,9--33,10--19,10--20,10--35,11--19,11--23,11--24,11--32,12--31,12--33,12--39,13--23,13--36,14--25,14--36,15--26,15--34,15--40,16--17,17--19,17--27,18--26,18--27,18--38,20--21,20--39,21--25,21--35,22--37,22--41,23--35,24--25,24--26,24--28,25--32,27--33,27--37,28--30,29--31,29--32,29--35,30--36,31--38,31--40,33--41,34--39,34--41,38--39
0--19,0--20,0--24,0--34,1--8,1--21,1--25,1--26,2--16,2--17,2--21,2--23,3--6,3--22,3--32,3--33,4--10,4--27,4--33,4--39,5--11,5--16,5--22,5--31,6--15,6--16,6--18,7--14,7--15,7--17,7--35,8--14,8--17,8--29,9--13,9--20,9--29,9--37,10--12,10--13,10--30,11--21,11--30,11--40,12--16,12--31,12--41,13--32,13--39,14--19,14--34,15--35,15--40,17--23,18--31,18--40,18--41,19--26,19--27,20--27,20--37,21--31,22--26,22--36,23--30,23--36,24--28,24--38,24--39,25--29,25--35,25--37,26--33,27--30,28--33,28--38,28--41,29--37,32--36,32--38,34--39,34--41,35--40,36--38
0--9,0--13,0--22,0--26,1--3,1--17,1--29,1--36,2--9,2--29,2--30,2--31,3--13,3--27,3--41,4--13,4--15,4--18,4--31,5--9,5--21,5--28,5--37,6--10,6--18,6--24,6--35,7--16,7--21,7--32,7--36,8--14,8--16,8--17,8--26,9--14,10--32,10--33,10--41,11--29,11--35,11--39,11--40,12--19,12--21,12--26,12--30,13--33,14--20,14--32,15--23,15--36,15--37,16--19,16--23,17--22,17--35,18--26,18--31,19--20,19--25,20--24,20--30,21--33,22--28,22--38,23--34,23--38,24--29,24--39,25--28,25--33,25--40,27--28,27--34,27--41,30--31,32--39,34--37,34--41,35--40,36--38,37--39,38--40
0--15,0--16,0--28,0--39,1--2,1--3,1--4,1--25,2--5,2--12,2--29,3--4,3--10,3--23,4--22,4--37,5--9,5--10,5--13,6--10,6--18,6--30,6--38,7--19,7--23,7--31,7--32,8--26,8--31,8--36,8--39,9--12,9--24,9--27,10--37,11--13,11--17,11--19,11--29,12--32,12--33,13--18,13--34,14--21,14--26,14--28,14--31,15--16,15--19,15--31,16--20,16--40,17--28,17--37,17--41,18--24,18--41,19--22,20--27,20--30,20--40,21--28,21--34,21--35,22--24,22--25,23--26,23--29,24--38,25--27,25--36,26--39,27--36,29--30,30--38,32--35,32--39,33--34,33--40,33--41,34--38,35--36,35--37,40--41
0--14,0--17,0--23,0--24,1--2,1--5,1--13,1--24,2--17,2--32,2--33,3--11,3--23,3--28,3--35,4--16,4--28,4--37,4--41,5--19,5--32,5--34,6--7,6--13,6--37,6--39,7--11,7--20,7--21,8--9,8--16,8--26,8--39,9--10,9--15,9--22,10--28,10--30,10--38,11--12,11--19,12--18,12--26,12--39,13--29,13--30,14--15,14--17,14--26,15--32,15--34,16--22,16--38,17--37,18--19,18--23,18--35,19--20,20--25,20--41,21--31,21--33,21--36,22--37,22--38,23--31,24--32,24--34,25--27,25--29,25--30,26--27,27--34,27--41,28--36,29--33,29--40,30--31,31--40,33--35,35--36,36--40,38--41,39--40
0--7,0--12,0--22,0--31,1--5,1--6,1--14,1--39,2--4,2--9,2--34,2--39,3--25,3--28,3--32,3--36,4--21,4--31,4--32,5--14,5--21,5--23,6--11,6--29,6--36,7--16,7--24,7--26,8--9,8--13,8--37,8--41,9--17,9--32,10--11,10--13,10--35,10--38,11--22,11--31,12--27,12--28,12--33,13--17,13--35,14--18,14--28,15--18,15--20,15--27,15--30,16--26,16--34,16--40,17--31,17--32,18--19,18--38,19--20,19--21,19--34,20--39,20--40,21--37,22--27,22--35,23--25,23--26,23--41,24--30,24--33,24--37,25--28,25--38,26--33,27--39,29--30,29--40,29--41,30--37,33--35,34--38,36--40,36--41
0--4,0--17,0--32,0--38,1--3,1--16,1--19,1--29,2--11,2--14,2--25,2--39,3--13,3--17,3--41,4--21,4--26,4--29,5--20,5--21,5--32,5--38,6--7,6--9,6--27,6--29,7--10,7--11,7--28,8--25,8--28,8--33,8--36,9--12,9--14,9--17,10--20,10--23,10--31,11--31,11--38,12--21,12--27,12--28,13--22,13--30,13--41,14--16,14--29,15--28,15--30,15--32,15--40,16--20,16--22,17--40,18--23,18--26,18--39,18--40,19--24,19--37,19--39,20--22,21--39,22--34,23--24,23--25,24--26,24--33,25--27,26--37,27--34,30--31,30--37,31--33,32--34,33--36,34--36,35--36,35--37,35--38,35--41,40--41
0--7,0--9,0--15,0--22,1--8,1--24,1--34,1--38,2--13,2--22,2--31,2--41,3--15,3--23,3--28,3--33,4--6,4--14,4--19,4--36,5--23,5--31,5--37,5--41,6--22,6--23,6--26,7--10,7--22,7--28,8--14,8--19,8--33,9--21,9--30,9--38,10--11,10--15,10--24,11--16,11--17,11--24,12--18,12--26,12--31,12--39,13--35,13--37,13--39,14--34,14--35,15--27,16--20,16--25,16--37,17--25,17--29,17--40,18--20,18--32,18--38,19--33,19--35,20--28,20--33,21--24,21--25,21--39,23--36,25--27,26--29,26--30,27--30,27--34,28--38,29--30,29--39,31--32,32--34,32--40,35--37,36--40,36--41,40--41
0--3,0--23,0--25,0--37,1--4,1--6,1--15,1--27,2--6,2--7,2--11,2--27,3--6,3--13,3--23,4--10,4--11,4--25,5--8,5--17,5--19,5--39,6--16,7--9,7--24,7--31,8--14,8--37,8--40,9--14,9--21,9--26,10--20,10--22,10--39,11--17,11--21,12--16,12--19,12--29,12--39,13--19,13--36,13--39,14--16,14--24,15--26,15--30,15--34,16--24,17--40,17--41,18--25,18--29,18--31,18--35,19--35,20--23,20--28,20--34,21--22,21--38,22--30,22--37,23--40,24--27,25--32,26--31,26--35,27--30,28--33,28--34,28--38,29--32,29--35,30--40,31--38,32--38,32--41,33--34,33--36,33--41,36--37,36--41
0--3,0--9,0--14,0--38,1--33,1--38,1--40,1--41,2--3,2--12,2--13,2--23,3--26,3--32,4--9,4--20,4--34,4--36,5--11,5--12,5--13,5--16,6--8,6--9,6--21,6--32,7--16,7--35,7--39,7--40,8--25,8--33,8--40,9--27,10--11,10--26,10--35,10--36,11--21,11--22,12--15,12--24,13--15,13--31,14--17,14--30,14--40,15--25,15--37,16--32,16--33,17--25,17--31,17--41,18--19,18--29,18--36,18--41,19--34,19--37,19--39,20--29,20--30,20--35,21--24,21--35,22--24,22--26,22--34,23--27,23--30,23--38,24--39,25--29,26--29,27--28,27--37,28--32,28--34,28--38,30--31,31--36,33--37,39--41
0--24,0--28,0--38,0--39,1--21,1--22,1--35,1--39,2--6,2--8,2--18,2--29,3--15,3--16,3--21,3--26,4--9,4--25,4--28,4--31,5--6,5--8,5--25,5--41,6--17,6--24,7--9,7--26,7--35,7--40,8--15,8--31,9--11,9--41,10--11,10--20,10--21,10--23,11--17,11--27,12--16,12--17,12--31,12--34,13--22,13--25,13--29,13--37,14--22,14--27,14--33,14--37,15--16,15--23,16--30,17--41,18--29,18--30,18--36,19--26,19--35,19--36,19--40,20--27,20--30,20--39,21--24,22--33,23--29,23--32,24--38,25--40,26--34,27--40,28--30,28--38,31--37,32--34,32--36,32--38,33--39,33--41,34--35,36--37
0--9,0--13,0--16,0--34,1--14,1--19,1--20,1--21,2--16,2--19,2--28,2--37,3--12,3--20,3--24,3--40,4--8,4--28,4--29,4--31,5--6,5--13,5--28,5--40,6--10,6--24,6--27,7--10,7--19,7--33,7--34,8--28,8--30,8--41,9--20,9--26,9--33,10--25,10--26,11--14,11--21,11--25,11--35,12--18,12--21,12--33,13--27,13--29,14--25,14--35,15--30,15--35,15--36,15--38,16--31,16--37,17--22,17--23,17--34,17--41,18--30,18--37,18--39,19--37,20--32,21--31,22--26,22--33,22--38,23--29,23--36,23--40,24--25,24--32,26--36,27--39,27--41,29--41,30--38,31--35,32--39,32--40,34--39,36--38
0--12,0--31,0--33,0--40,1--6,1--11,1--23,1--26,2--10,2--25,2--31,2--37,3--11,3--34,3--39,3--41,4--11,4--14,4--17,4--21,5--7,5--17,5--28,5--32,6--13,6--15,6--39,7--8,7--14,7--30,8--16,8--24,8--33,9--17,9--19,9--27,9--41,10--23,10--25,10--26,11--27,12--24,12--28,12--38,13--20,13--22,13--28,14--36,14--37,15--19,15--30,15--34,16--23,16--33,16--34,17--20,18--20,18--32,18--38,18--39,19--33,19--40,20--21,21--37,21--41,22--27,22--31,22--35,23--25,24--30,24--37,25--32,26--29,26--39,27--35,28--35,29--30,29--32,29--38,31--36,34--38,35--40,36--40,36--41
0--12,0--16,0--33,0--39,1--29,1--34,1--35,1--41,2--6,2--13,2--16,2--40,3--15,3--30,3--32,3--40,4--7,4--29,4--36,4--39,5--29,5--33,5--34,5--41,6--18,6--26,6--29,7--14,7--15,7--27,8--11,8--24,8--37,8--40,9--16,9--22,9--23,9--24,10--12,10--19,10--20,10--37,11--21,11--24,11--38,12--20,12--27,13--15,13--18,13--23,14--17,14--27,14--35,15--40,16--31,17--30,17--32,17--38,18--37,18--41,19--20,19--23,19--30,20--41,21--23,21--25,21--31,22--26,22--28,22--35,24--33,25--26,25--31,25--39,26--38,27--39,28--32,28--35,28--37,30--31,32--34,33--36,34--36,36--38
