0--2,0--10,0--38,0--52,1--5,1--18,1--30,1--50,2--9,2--30,2--37,3--4,3--7,3--29,3--50,4--19,4--23,4--39,5--13,5--37,5--53,6--34,6--36,6--40,6--51,7--17,7--28,7--40,8--11,8--39,8--44,8--57,9--35,9--48,9--52,10--22,10--33,10--48,11--12,11--28,11--41,12--19,12--21,12--28,13--24,13--41,13--46,14--25,14--32,14--45,14--55,15--20,15--22,15--35,15--59,16--36,16--38,16--56,16--59,17--51,17--52,17--53,18--39,18--45,18--51,19--37,19--46,20--27,20--43,20--46,21--25,21--29,21--51,22--23,22--43,23--25,23--35,24--36,24--42,24--43,25--30,26--38,26--41,26--56,26--57,27--32,27--34,27--47,28--44,29--35,29--49,30--47,31--43,31--45,31--53,31--59,32--46,32--47,33--56,33--57,33--58,34--37,34--42,36--55,38--55,39--49,40--44,40--54,41--54,42--55,42--59,44--54,45--57,47--48,48--58,49--50,49--54,50--53,52--58,56--58
0--1,0--17,0--27,0--32,1--14,1--29,1--51,2--13,2--19,2--36,2--47,3--4,3--31,3--40,3--45,4--5,4--6,4--58,5--16,5--18,5--47,6--21,6--22,6--28,7--8,7--12,7--22,7--37,8--14,8--39,8--54,9--36,9--41,9--48,9--57,10--12,10--20,10--21,10--44,11--25,11--26,11--28,11--35,12--41,12--50,13--32,13--50,13--51,14--54,14--57,15--33,15--38,15--45,15--59,16--28,16--40,16--47,17--34,17--43,17--49,18--19,18--34,18--38,19--39,19--40,20--27,20--52,20--54,21--23,21--56,22--30,22--52,23--39,23--43,23--57,24--26,24--44,24--48,24--56,25--52,25--55,25--59,26--36,26--53,27--44,27--58,28--55,29--33,29--45,29--59,30--32,30--50,30--52,31--35,31--38,31--47,32--49,33--43,33--53,34--51,34--58,35--40,35--41,36--49,37--43,37--44,37--56,38--53,39--57,41--46,42--46,42--48,42--49,42--58,45--46,46--55,48--51,50--53,54--56,55--59
0--15,0--16,0--30,0--46,1--3,1--18,1--32,1--50,2--12,2--28,2--29,2--47,3--14,3--36,3--50,4--5,4--22,4--28,4--44,5--13,5--24,5--47,6--9,6--20,6--57,6--59,7--11,7--12,7--45,7--57,8--23,8--41,8--49,8--54,9--10,9--26,9--54,10--19,10--26,10--31,11--14,11--26,11--52,12--42,12--54,13--21,13--22,13--45,14--40,14--43,15--37,15--45,15--53,16--29,16--34,16--40,17--24,17--33,17--53,17--55,18--25,18--39,18--47,19--28,19--29,19--30,20--25,20--32,20--47,21--27,21--43,21--58,22--25,22--56,23--41,23--52,23--57,24--31,24--46,25--48,26--53,27--33,27--37,27--42,28--46,29--32,30--33,30--52,31--34,31--45,32--37,33--39,34--56,34--59,35--48,35--49,35--55,35--58,36--38,36--46,36--51,37--44,38--41,38--44,38--52,39--51,39--56,40--48,40--50,41--43,42--49,42--55,43--53,44--48,49--51,50--57,51--54,55--58,56--59,58--59
0--3,0--27,0--49,0--58,1--2,1--45,1--47,1--50,2--10,2--11,2--36,3--12,3--22,3--56,4--9,4--17,4--55,4--58,5--12,5--29,5--31,5--59,6--10,6--18,6--24,6--53,7--29,7--38,7--41,7--49,8--28,8--30,8--42,8--51,9--27,9--31,9--44,10--37,10--38,11--19,11--21,11--41,12--25,12--43,13--21,13--37,13--48,13--54,14--16,14--28,14--38,14--47,15--22,15--33,15--36,15--55,16--38,16--44,16--50,17--33,17--40,17--51,18--23,18--39,18--52,19--27,19--34,19--46,20--21,20--22,20--43,20--52,21--59,22--24,23--28,23--29,23--37,24--26,24--30,25--35,25--45,25--48,26--34,26--49,26--52,27--53,28--40,29--31,30--31,30--36,32--39,32--45,32--55,32--58,33--54,33--57,34--42,34--45,35--37,35--48,35--53,36--56,39--57,39--59,40--46,40--57,41--42,41--51,42--47,43--49,43--57,44--53,44--54,46--55,46--58,47--54,48--56,50--52,50--59,51--56
0--12,0--15,0--22,0--28,1--16,1--20,1--39,1--54,2--11,2--21,2--37,2--50,3--14,3--19,3--33,3--35,4--18,4--27,4--49,4--56,5--13,5--26,5--42,5--57,6--9,6--19,6--40,6--54,7--10,7--25,7--31,7--35,8--12,8--22,8--44,8--46,9--25,9--30,9--34,10--36,10--54,10--59,11--18,11--21,11--24,12--15,12--45,13--29,13--41,13--58,14--48,14--51,14--55,15--24,15--33,16--24,16--30,16--35,17--23,17--40,17--46,17--51,18--38,18--54,19--48,19--52,20--36,20--38,20--58,21--31,21--46,22--32,22--56,23--27,23--28,23--53,24--29,25--42,25--58,26--38,26--55,26--57,27--40,27--51,28--32,28--40,29--32,29--47,30--58,30--59,31--48,31--52,32--52,33--35,33--59,34--47,34--50,34--55,36--37,36--39,37--43,37--49,38--39,39--43,41--44,41--47,41--56,42--44,42--57,43--45,43--50,44--49,45--47,45--53,46--59,48--50,49--56,51--57,52--53,53--55
0--13,0--28,0--40,0--44,1--14,1--22,1--31,1--48,2--37,2--43,2--45,2--53,3--21,3--47,3--48,3--50,4--33,4--49,4--52,4--58,5--14,5--21,5--41,5--53,6--9,6--35,6--56,6--58,7--20,7--25,7--32,7--46,8--12,8--23,8--38,8--53,9--16,9--28,9--29,10--17,10--26,10--42,10--50,11--24,11--27,11--39,11--57,12--37,12--46,12--54,13--41,13--42,13--48,14--41,14--57,15--16,15--20,15--21,15--28,16--17,16--43,17--27,17--44,18--22,18--23,18--38,18--40,19--22,19--43,19--54,19--59,20--25,20--49,21--56,22--59,23--45,23--58,24--26,24--34,24--36,25--26,25--44,26--51,27--39,27--55,28--37,29--36,29--39,29--55,30--32,30--38,30--55,30--58,31--32,31--51,31--59,32--52,33--35,33--36,33--42,34--46,34--51,34--57,35--43,35--49,36--40,37--56,38--51,39--50,40--54,41--47,42--57,44--46,45--47,45--52,47--56,48--52,49--54,50--55,53--59
0--23,0--24,0--29,0--51,1--3,1--25,1--37,1--54,2--27,2--34,2--35,2--39,3--17,3--55,3--59,4--19,4--20,4--35,4--59,5--22,5--24,5--33,5--48,6--27,6--40,6--55,6--58,7--12,7--21,7--36,7--41,8--13,8--40,8--41,8--43,9--19,9--28,9--41,9--49,10--11,10--26,10--47,10--55,11--20,11--32,11--51,12--44,12--47,12--57,13--18,13--46,13--53,14--41,14--48,14--56,14--58,15--25,15--29,15--51,15--59,16--31,16--35,16--56,16--57,17--34,17--38,17--57,18--26,18--29,18--43,19--30,19--54,20--38,20--47,21--49,21--53,21--54,22--36,22--44,22--52,23--30,23--42,23--52,24--49,24--53,25--29,25--45,26--34,26--39,27--40,27--44,28--31,28--52,28--55,30--37,30--53,31--33,31--39,32--37,32--38,32--42,33--42,33--48,34--48,35--47,36--45,36--50,37--54,38--43,39--59,40--46,42--57,43--51,44--49,45--46,45--50,46--56,50--56,50--58,52--58
0--16,0--24,0--56,0--58,1--2,1--7,1--32,1--48,2--12,2--30,2--39,3--22,3--30,3--37,3--44,4--22,4--23,4--50,4--59,5--16,5--21,5--42,5--47,6--8,6--20,6--36,6--46,7--37,7--40,7--56,8--27,8--43,8--49,9--16,9--19,9--43,9--48,10--12,10--13,10--27,10--58,11--26,11--35,11--43,11--46,12--26,12--44,13--15,13--41,13--51,14--20,14--32,14--45,14--48,15--17,15--22,15--25,16--38,17--38,17--44,17--57,18--31,18--45,18--58,18--59,19--21,19--35,19--42,20--23,20--31,21--30,21--34,22--28,23--40,23--54,24--29,24--47,24--53,25--37,25--57,25--59,26--32,26--52,27--49,27--50,28--36,28--38,28--47,29--36,29--46,29--53,30--43,31--34,31--51,32--37,33--34,33--40,33--41,33--51,34--55,35--52,35--55,36--42,38--40,39--45,39--50,39--57,41--50,41--52,42--53,44--55,45--49,46--54,47--55,48--51,49--56,52--54,53--58,54--56,57--59
0--25,0--51,0--55,0--59,1--36,1--40,1--50,1--54,2--6,2--8,2--21,2--29,3--16,3--17,3--51,3--52,4--5,4--13,4--37,4--52,5--19,5--38,5--45,6--28,6--43,6--51,7--9,7--22,7--28,7--47,8--14,8--23,8--40,9--30,9--42,9--59,10--18,10--44,10--45,10--57,11--14,11--17,11--33,11--35,12--13,12--27,12--32,12--37,13--25,13--58,14--17,14--29,15--17,15--18,15--22,15--48,16--23,16--36,16--37,18--34,18--47,19--24,19--52,19--57,20--28,20--47,20--58,20--59,21--24,21--31,21--36,22--44,22--56,23--36,23--44,24--33,24--55,25--34,25--56,26--35,26--38,26--39,26--41,27--47,27--48,27--55,28--39,29--35,29--46,30--54,30--56,30--58,31--41,31--49,31--55,32--33,32--34,32--45,33--42,34--49,35--52,37--41,38--49,38--53,39--49,39--56,40--54,40--59,41--54,42--45,42--48,43--44,43--50,43--51,46--48,46--53,46--57,50--53,50--57,53--58
0--6,0--26,0--55,0--56,1--18,1--37,1--47,1--53,2--15,2--36,2--37,2--48,3--19,3--40,3--44,3--45,4--13,4--32,4--37,4--44,5--17,5--18,5--32,5--34,6--14,6--51,6--58,7--10,7--21,7--41,7--45,8--12,8--26,8--28,8--34,9--10,9--18,9--30,9--59,10--35,10--49,11--14,11--21,11--24,11--47,12--25,12--28,12--33,13--26,13--32,13--40,14--21,14--51,15--20,15--22,15--34,16--17,16--32,16--39,16--49,17--36,17--52,18--50,19--27,19--37,19--41,20--38,20--46,20--58,21--29,22--33,22--40,22--41,23--28,23--31,23--44,23--46,24--26,24--27,24--33,25--48,25--54,25--57,27--42,27--59,28--43,29--52,29--53,29--57,30--41,30--43,30--56,31--38,31--55,31--56,33--55,34--53,35--39,35--46,35--57,36--39,36--42,38--45,38--51,39--52,40--58,42--43,42--54,43--46,44--49,45--50,47--49,47--53,48--51,48--55,50--57,50--59,52--54,54--59,56--58
0--48,0--53,0--55,0--59,1--25,1--54,1--57,1--59,2--3,2--10,2--30,2--42,3--47,3--49,3--50,4--5,4--17,4--47,4--56,5--14,5--31,5--39,6--26,6--27,6--32,6--57,7--16,7--19,7--22,7--51,8--24,8--34,8--43,8--48,9--20,9--33,9--40,9--49,10--17,10--26,10--54,11--12,11--23,11--42,11--57,12--15,12--20,12--26,13--27,13--37,13--38,13--52,14--29,14--44,14--50,15--25,15--40,15--45,16--31,16--35,16--37,17--18,17--30,18--29,18--41,18--45,19--22,19--24,19--59,20--33,20--58,21--36,21--45,21--46,21--47,22--24,22--41,23--27,23--32,23--34,24--54,25--34,25--49,26--54,27--44,28--30,28--38,28--40,28--41,29--48,29--51,30--35,31--43,31--59,32--39,32--51,33--35,33--48,34--55,35--42,36--43,36--46,36--47,37--44,37--56,38--57,38--58,39--50,39--52,40--55,41--56,42--51,43--58,44--55,45--52,46--49,46--52,50--53,53--56,53--58
0--15,0--19,0--34,0--57,1--24,1--48,1--53,1--55,2--10,2--31,2--55,2--57,3--7,3--19,3--29,3--41,4--17,4--18,4--52,4--54,5--12,5--32,5--39,5--41,6--15,6--22,6--50,6--51,7--9,7--16,7--43,8--27,8--39,8--49,8--53,9--26,9--27,9--57,10--35,10--43,10--45,11--23,11--30,11--42,11--47,12--34,12--46,12--55,13--24,13--33,13--58,13--59,14--17,14--20,14--48,14--54,15--32,15--52,16--28,16--45,16--59,17--18,17--36,18--31,18--37,19--33,19--51,20--21,20--38,20--47,21--34,21--46,21--48,22--42,22--43,22--45,23--26,23--29,23--51,24--25,24--40,25--32,25--50,25--53,26--49,26--56,27--31,27--44,28--39,28--44,28--54,29--33,29--40,30--35,30--58,30--59,31--43,32--56,33--46,34--38,35--48,35--57,36--37,36--39,36--42,37--46,37--47,38--41,38--54,40--45,40--59,41--49,42--58,44--50,44--52,47--58,49--56,50--56,51--52,53--55
0--16,0--23,0--42,0--48,1--26,1--31,1--33,1--58,2--9,2--10,2--21,2--33,3--21,3--30,3--42,3--48,4--19,4--25,4--55,4--57,5--26,5--38,5--40,5--58,6--31,6--32,6--37,6--44,7--16,7--23,7--40,7--46,8--18,8--24,8--31,8--45,9--28,9--38,9--55,10--23,10--34,10--53,11--13,11--14,11--42,11--59,12--17,12--34,12--39,12--53,13--15,13--36,13--53,14--19,14--43,14--47,15--27,15--40,15--51,16--26,16--39,17--47,17--56,17--58,18--51,18--53,18--55,19--22,19--29,20--30,20--40,20--45,20--52,21--24,21--50,22--25,22--37,22--57,23--59,24--33,24--35,25--47,25--56,26--35,27--30,27--57,27--58,28--29,28--44,28--50,29--35,29--52,30--54,31--51,32--42,32--44,32--50,33--56,34--48,34--50,35--43,36--37,36--49,36--59,37--44,38--39,38--41,39--56,41--43,41--46,41--49,43--46,45--54,45--57,46--54,47--52,48--52,49--54,49--59,51--55
0--3,0--12,0--25,0--55,1--17,1--29,1--33,1--50,2--9,2--21,2--42,2--58,3--35,3--44,3--53,4--28,4--29,4--46,4--51,5--27,5--31,5--36,5--43,6--10,6--16,6--23,6--33,7--10,7--12,7--38,7--48,8--18,8--26,8--28,8--52,9--13,9--45,9--56,10--18,10--19,11--22,11--34,11--39,11--51,12--27,12--30,13--40,13--44,13--57,14--15,14--28,14--31,14--45,15--30,15--40,15--47,16--35,16--49,16--56,17--38,17--41,17--59,18--26,18--51,19--23,19--30,19--37,20--28,20--35,20--48,20--54,21--22,21--39,21--50,22--41,22--54,23--31,23--42,24--34,24--48,24--52,24--57,25--32,25--40,25--43,26--38,26--46,27--45,27--47,29--36,29--42,30--34,31--56,32--39,32--41,32--55,33--37,33--40,34--49,35--50,36--52,36--56,37--43,37--51,38--41,39--55,42--58,43--47,44--52,44--57,45--53,46--49,46--55,47--59,48--57,49--53,50--59,53--58,54--58,54--59
0--12,0--24,0--33,0--42,1--11,1--12,1--29,1--33,2--9,2--26,2--31,2--57,3--11,3--26,3--27,3--47,4--9,4--19,4--35,4--54,5--30,5--50,5--51,5--58,6--14,6--18,6--23,6--45,7--17,7--35,7--44,7--56,8--14,8--23,8--38,8--50,9--17,9--34,10--21,10--25,10--51,10--59,11--19,11--50,12--27,12--51,13--20,13--32,13--55,13--56,14--18,14--20,15--20,15--29,15--42,15--46,16--41,16--43,16--46,16--57,17--27,17--38,18--30,18--43,19--25,19--49,20--22,21--28,21--39,21--48,22--29,22--35,22--45,23--40,23--59,24--30,24--43,24--48,25--40,25--52,26--41,26--52,27--36,28--47,28--52,28--58,29--46,30--34,31--37,31--47,31--49,32--36,32--53,32--59,33--35,33--55,34--40,34--44,36--37,36--54,37--41,37--50,38--51,38--55,39--43,39--56,39--57,40--53,41--45,42--46,42--58,44--48,44--57,45--53,47--55,48--49,49--53,52--54,54--59,56--58
0--18,0--30,0--35,0--43,1--7,1--14,1--54,1--56,2--14,2--24,2--33,2--41,3--29,3--45,3--53,3--57,4--7,4--16,4--26,4--57,5--25,5--40,5--50,5--59,6--10,6--25,6--32,6--47,7--23,7--26,8--32,8--39,8--44,8--55,9--29,9--38,9--47,9--53,10--11,10--31,10--33,11--34,11--36,11--51,12--27,12--31,12--42,12--57,13--14,13--32,13--38,13--52,14--56,15--27,15--38,15--42,15--53,16--20,16--27,16--46,17--22,17--52,17--54,17--57,18--19,18--48,18--54,19--37,19--40,19--46,20--45,20--58,20--59,21--23,21--25,21--29,21--43,22--37,22--41,22--53,23--43,23--52,24--39,24--48,24--58,25--50,26--33,26--58,27--35,28--33,28--52,28--58,28--59,29--59,30--41,30--54,30--55,31--36,31--46,32--40,34--39,34--40,34--43,35--36,35--51,36--37,37--50,38--49,39--49,41--47,42--44,42--47,44--50,44--55,45--55,45--56,46--48,48--49,49--51,51--56
0--10,0--20,0--50,0--51,1--2,1--6,1--12,1--14,2--17,2--24,2--31,3--21,3--34,3--46,3--58,4--9,4--42,4--48,4--59,5--19,5--29,5--45,5--55,6--16,6--28,6--43,7--13,7--21,7--39,7--48,8--20,8--24,8--27,8--42,9--26,9--38,9--45,10--18,10--34,10--41,11--13,11--42,11--51,11--53,12--31,12--53,12--54,13--28,13--45,14--44,14--54,14--58,15--25,15--30,15--47,15--56,16--25,16--29,16--49,17--28,17--35,17--55,18--19,18--29,18--54,19--33,19--57,20--37,20--52,21--32,21--34,22--25,22--36,22--39,22--44,23--36,23--38,23--39,23--40,24--26,24--57,25--35,26--33,26--47,27--41,27--51,27--56,28--58,29--36,30--37,30--40,30--44,31--37,31--43,32--33,32--41,32--44,33--47,34--50,35--53,35--55,36--40,37--48,38--49,38--56,39--40,41--54,42--46,43--52,43--57,45--50,46--52,46--58,47--48,49--51,49--52,50--59,53--57,55--59,56--59
0--18,0--30,0--45,0--46,1--31,1--38,1--43,1--46,2--4,2--24,2--48,2--57,3--7,3--11,3--32,3--41,4--20,4--35,4--51,5--12,5--17,5--48,5--56,6--30,6--31,6--40,6--53,7--12,7--42,7--47,8--16,8--21,8--22,8--37,9--10,9--27,9--36,9--44,10--50,10--57,10--59,11--28,11--32,11--33,12--23,12--29,13--25,13--35,13--43,13--55,14--29,14--32,14--39,14--59,15--20,15--21,15--24,15--49,16--23,16--36,16--45,17--28,17--47,17--57,18--29,18--44,18--59,19--25,19--31,19--51,19--56,20--52,20--55,21--41,21--42,22--29,22--47,22--52,23--26,23--38,24--34,24--54,25--39,25--50,26--33,26--40,26--48,27--48,27--49,27--53,28--50,28--52,30--38,30--58,31--54,32--59,33--46,33--50,34--35,34--39,34--41,35--55,36--55,36--58,37--40,37--44,37--49,38--53,39--41,40--42,42--45,43--49,43--58,44--47,45--57,46--56,51--52,51--58,53--54,54--56
0--7,0--16,0--37,0--42,1--22,1--25,1--43,1--45,2--4,2--8,2--24,2--59,3--7,3--9,3--34,3--47,4--29,4--36,4--56,5--19,5--24,5--28,5--30,6--9,6--14,6--23,6--33,7--43,7--52,8--11,8--50,8--57,9--11,9--41,10--13,10--18,10--37,10--58,11--39,11--45,12--17,12--31,12--51,12--53,13--21,13--29,13--44,14--37,14--51,14--53,15--22,15--28,15--29,15--47,16--18,16--27,16--48,17--18,17--20,17--52,18--55,19--36,19--45,19--57,20--31,20--55,20--56,21--30,21--35,21--54,22--46,22--50,23--35,23--52,23--54,24--41,24--50,25--28,25--40,25--58,26--35,26--40,26--52,26--55,27--35,27--38,27--46,28--47,29--34,30--44,30--49,31--44,31--49,32--34,32--36,32--46,32--49,33--38,33--42,33--48,34--53,36--58,37--48,38--49,38--57,39--40,39--44,39--56,40--42,41--47,41--59,42--51,43--54,43--59,45--53,46--57,48--51,50--59,54--56,55--58
0--9,0--16,0--25,0--34,1--10,1--56,1--58,1--59,2--40,2--42,2--44,2--49,3--7,3--37,3--43,3--46,4--6,4--13,4--16,4--37,5--8,5--38,5--50,5--53,6--9,6--11,6--37,7--24,7--41,7--52,8--19,8--41,8--47,9--28,9--46,10--14,10--37,10--39,11--33,11--44,11--55,12--26,12--29,12--40,12--42,13--20,13--38,13--57,14--30,14--36,14--44,15--24,15--26,15--49,15--54,16--19,16--42,17--23,17--28,17--54,17--58,18--22,18--30,18--32,18--43,19--35,19--56,20--23,20--38,20--41,21--22,21--30,21--40,21--46,22--45,22--52,23--25,23--28,24--45,24--52,25--55,25--58,26--27,26--34,27--29,27--33,27--53,28--48,29--34,29--45,30--53,31--36,31--45,31--48,31--51,32--39,32--50,32--55,33--43,33--44,34--42,35--40,35--51,35--52,36--38,36--57,39--48,39--58,41--56,43--47,46--54,47--56,47--57,48--49,49--59,50--51,50--53,51--54,55--59,57--59
0--2,0--13,0--35,0--52,1--3,1--8,1--14,1--31,2--6,2--42,2--44,3--22,3--33,3--54,4--11,4--17,4--38,4--57,5--23,5--27,5--41,5--56,6--12,6--18,6--35,7--11,7--24,7--25,7--44,8--19,8--31,8--41,9--12,9--43,9--51,9--53,10--28,10--33,10--34,10--35,11--21,11--49,12--39,12--59,13--20,13--36,13--54,14--17,14--40,14--51,15--32,15--38,15--43,15--53,16--26,16--28,16--29,16--55,17--27,17--31,18--25,18--29,18--50,19--37,19--53,19--57,20--31,20--58,20--59,21--32,21--38,21--39,22--34,22--36,22--40,23--34,23--35,23--43,24--26,24--30,24--45,25--36,25--55,26--27,26--37,27--46,28--44,28--51,29--47,29--59,30--49,30--50,30--52,32--49,32--58,33--41,33--50,34--53,36--52,37--48,37--57,38--45,39--46,39--50,40--42,40--49,41--46,42--48,42--56,43--56,44--48,45--48,45--57,46--54,47--51,47--56,47--58,52--58,54--55,55--59
0--12,0--27,0--28,0--55,1--21,1--26,1--41,1--52,2--21,2--26,2--43,2--50,3--21,3--30,3--42,3--56,4--10,4--31,4--33,4--43,5--9,5--15,5--41,5--50,6--15,6--19,6--38,6--51,7--38,7--42,7--46,7--50,8--36,8--44,8--45,8--55,9--25,9--37,9--48,10--35,10--39,10--54,11--31,11--44,11--52,11--53,12--17,12--33,12--44,13--32,13--43,13--50,13--54,14--18,14--34,14--39,14--43,15--34,15--49,16--17,16--18,16--47,16--49,17--25,17--57,18--57,18--59,19--36,19--46,19--47,20--24,20--29,20--39,20--45,21--25,22--23,22--31,22--37,22--47,23--24,23--35,23--57,24--40,24--52,25--26,26--33,27--37,27--40,27--48,28--33,28--34,28--40,29--35,29--42,29--53,30--34,30--45,30--51,31--36,32--42,32--51,32--55,35--59,36--47,37--52,38--54,38--59,39--41,40--58,41--45,44--56,46--48,46--56,48--57,49--58,49--59,51--58,53--54,53--56,55--58
0--18,0--50,0--54,0--58,1--11,1--19,1--36,1--55,2--19,2--43,2--49,2--54,3--8,3--22,3--37,3--58,4--11,4--37,4--52,4--53,5--16,5--23,5--35,5--56,6--8,6--34,6--46,6--51,7--13,7--32,7--36,7--47,8--25,8--40,9--23,9--34,9--49,9--59,10--14,10--16,10--48,10--51,11--41,11--55,12--22,12--33,12--45,12--52,13--28,13--29,13--43,14--18,14--19,14--30,15--17,15--39,15--41,15--42,16--17,16--42,17--30,17--38,18--57,18--58,19--27,20--21,20--33,20--53,20--56,21--49,21--50,21--57,22--26,22--28,23--27,23--47,24--27,24--28,24--57,24--58,25--31,25--35,25--52,26--42,26--49,26--54,27--57,28--52,29--31,29--34,29--38,30--34,30--37,31--32,31--41,32--41,32--46,33--45,33--48,35--51,35--53,36--44,36--47,37--38,38--40,39--48,39--56,39--59,40--44,40--46,42--44,43--45,43--54,44--45,46--56,47--48,50--55,50--59,51--53,55--59
0--8,0--19,0--26,0--52,1--11,1--23,1--47,1--49,2--9,2--29,2--49,2--56,3--34,3--47,3--58,3--59,4--12,4--45,4--46,4--55,5--14,5--17,5--27,5--57,6--8,6--15,6--32,6--53,7--33,7--38,7--47,7--55,8--11,8--36,9--33,9--50,9--58,10--12,10--21,10--48,10--56,11--18,11--29,12--24,12--30,13--21,13--23,13--25,13--58,14--16,14--40,14--59,15--49,15--54,15--56,16--26,16--51,16--54,17--22,17--26,17--37,18--23,18--31,18--32,19--34,19--35,19--45,20--27,20--30,20--33,20--42,21--42,21--44,22--28,22--42,22--46,23--30,24--28,24--32,24--42,25--32,25--47,25--57,26--31,27--29,27--40,28--35,28--37,29--59,30--50,31--37,31--41,33--54,34--39,34--43,35--39,35--48,36--40,36--45,36--57,37--38,38--48,38--56,39--50,39--52,40--51,41--43,41--46,41--55,43--49,43--55,44--46,44--52,44--53,45--53,48--53,50--51,51--52,54--58,57--59
0--35,0--42,0--46,0--47,1--10,1--16,1--41,1--43,2--32,2--39,2--52,2--54,3--12,3--48,3--49,3--56,4--43,4--47,4--50,4--59,5--10,5--13,5--27,5--50,6--9,6--37,6--54,6--55,7--12,7--14,7--17,7--38,8--14,8--25,8--42,8--58,9--19,9--26,9--32,10--43,10--55,11--25,11--49,11--55,11--58,12--33,12--45,13--18,13--37,13--56,14--34,14--39,15--20,15--21,15--33,15--40,16--22,16--25,16--31,17--19,17--41,17--56,18--24,18--28,18--36,19--33,19--36,20--46,20--49,20--52,21--28,21--34,21--45,22--35,22--38,22--44,23--26,23--31,23--34,23--48,24--32,24--48,24--56,25--51,26--45,26--51,27--46,27--49,27--50,28--36,28--58,29--33,29--40,29--42,29--53,30--39,30--45,30--57,30--59,31--36,31--47,32--51,34--53,35--44,35--52,37--50,37--59,38--46,38--59,39--54,40--51,40--58,41--48,41--55,42--57,43--52,44--53,44--57,47--57,53--54
0--21,0--29,0--44,0--49,1--10,1--49,1--56,1--59,2--4,2--41,2--42,2--46,3--24,3--28,3--42,3--52,4--8,4--27,4--54,5--13,5--21,5--25,5--59,6--34,6--35,6--41,6--53,7--13,7--17,7--25,7--58,8--30,8--48,8--56,9--11,9--21,9--28,9--31,10--22,10--37,10--55,11--25,11--32,11--58,12--18,12--27,12--49,12--53,13--40,13--55,14--18,14--36,14--38,14--59,15--26,15--31,15--36,15--56,16--19,16--27,16--43,16--51,17--35,17--50,17--55,18--37,18--46,19--27,19--31,19--42,20--39,20--43,20--50,20--51,21--51,22--36,22--37,22--39,23--26,23--33,23--58,23--59,24--25,24--39,24--44,26--29,26--46,28--48,28--54,29--30,29--52,30--40,30--52,31--57,32--36,32--41,32--47,33--40,33--42,33--48,34--44,34--48,34--50,35--38,35--45,37--53,38--39,38--45,40--55,41--57,43--49,43--50,44--58,45--47,45--53,46--56,47--54,47--57,51--52,54--57
0--15,0--34,0--48,0--52,1--16,1--24,1--30,1--32,2--13,2--17,2--27,2--44,3--4,3--5,3--24,3--28,4--5,4--20,4--40,5--28,5--46,6--13,6--14,6--39,6--50,7--18,7--26,7--36,7--56,8--9,8--18,8--29,8--57,9--27,9--41,9--43,10--12,10--15,10--29,10--57,11--14,11--44,11--49,11--51,12--33,12--34,12--56,13--47,13--59,14--22,14--30,15--24,15--43,16--19,16--38,16--42,17--20,17--33,17--37,18--34,18--40,19--32,19--55,19--58,20--26,20--35,21--23,21--37,21--46,21--54,22--31,22--35,22--45,23--33,23--37,23--40,24--51,25--39,25--49,25--50,25--52,26--27,26--41,27--43,28--42,28--48,29--35,29--38,30--44,30--57,31--37,31--44,31--45,32--33,32--51,34--48,35--55,36--39,36--47,36--53,38--42,38--59,39--52,40--47,41--50,41--56,42--53,43--52,45--47,45--55,46--50,46--54,48--59,49--56,49--58,51--54,53--58,53--59,54--58,55--57
0--5,0--8,0--11,0--27,1--34,1--48,1--53,1--57,2--7,2--28,2--39,2--57,3--6,3--17,3--44,3--45,4--8,4--9,4--26,4--36,5--17,5--21,5--58,6--18,6--37,6--38,7--12,7--38,7--40,8--43,8--59,9--24,9--29,9--48,10--28,10--41,10--51,10--52,11--21,11--22,11--50,12--42,12--44,12--49,13--35,13--42,13--47,13--56,14--23,14--27,14--41,14--45,15--20,15--30,15--35,15--55,16--19,16--49,16--52,16--54,17--32,17--57,18--21,18--37,18--43,19--27,19--33,19--53,20--41,20--53,20--58,21--49,22--34,22--55,22--56,23--24,23--46,23--58,24--35,24--47,25--26,25--42,25--51,25--55,26--47,26--59,27--41,28--31,28--45,29--30,29--31,29--54,30--39,30--54,31--38,31--46,32--39,32--40,32--49,33--50,33--51,33--56,34--40,34--48,35--46,36--37,36--44,36--45,37--44,38--39,40--52,42--43,43--56,46--50,47--50,48--59,51--52,53--57,54--58,55--59
0--8,0--14,0--28,0--32,1--3,1--11,1--48,1--53,2--23,2--38,2--39,2--57,3--21,3--22,3--41,4--8,4--19,4--23,4--37,5--18,5--29,5--46,5--47,6--9,6--42,6--45,6--55,7--26,7--28,7--31,7--40,8--22,8--40,9--13,9--16,9--43,10--26,10--32,10--50,10--56,11--15,11--33,11--45,12--17,12--31,12--34,12--47,13--29,13--34,13--37,14--39,14--43,14--44,15--16,15--47,15--59,16--30,16--34,17--20,17--23,17--51,18--28,18--35,18--52,19--24,19--54,19--57,20--25,20--27,20--58,21--26,21--32,21--58,22--23,22--35,24--50,24--53,24--54,25--27,25--34,25--36,26--52,27--44,27--48,28--41,29--47,29--55,30--32,30--36,30--50,31--40,31--46,33--35,33--41,33--46,35--52,36--42,36--56,37--51,37--59,38--48,38--50,38--52,39--40,39--59,41--56,42--44,42--55,43--55,43--57,44--49,45--46,45--53,48--57,49--51,49--53,49--58,51--54,54--59,56--58
