0--1,0--8,0--18,0--43,1--21,1--23,1--48,2--16,2--24,2--28,2--30,3--16,3--27,3--39,3--42,4--11,4--19,4--39,4--40,5--6,5--20,5--26,5--34,6--14,6--19,6--42,7--13,7--22,7--45,7--47,8--12,8--21,8--32,9--10,9--22,9--34,9--43,10--13,10--40,10--44,11--17,11--24,11--36,12--27,12--37,12--38,13--18,13--30,14--31,14--33,14--41,15--16,15--25,15--40,15--49,16--30,17--28,17--46,17--49,18--33,18--38,19--21,19--23,20--24,20--28,20--31,21--36,22--25,22--37,23--35,23--42,24--41,25--35,25--48,26--33,26--36,26--45,27--31,27--48,28--31,29--38,29--41,29--44,29--47,30--45,32--35,32--43,32--46,33--36,34--37,34--44,35--48,37--41,38--39,39--47,40--44,42--43,45--46,46--49,47--49
0--8,0--21,0--35,0--49,1--12,1--22,1--25,1--36,2--3,2--4,2--13,2--41,3--18,3--31,3--35,4--8,4--11,4--17,5--7,5--9,5--29,5--46,6--17,6--27,6--42,6--49,7--21,7--27,7--32,8--16,8--35,9--29,9--33,9--43,10--19,10--33,10--34,10--38,11--39,11--43,11--48,12--22,12--36,12--43,13--14,13--28,13--29,14--25,14--38,14--47,15--17,15--23,15--40,15--42,16--25,16--37,16--45,17--36,18--22,18--23,18--47,19--30,19--33,19--36,20--24,20--34,20--37,20--47,21--30,21--39,22--45,23--24,23--41,24--41,24--47,25--41,26--30,26--32,26--37,26--48,27--32,27--42,28--35,28--44,28--46,29--44,30--40,31--37,31--45,31--48,32--49,33--38,34--38,34--48,39--42,39--43,40--44,40--46,44--49,45--46
0--4,0--37,0--39,0--47,1--7,1--13,1--21,1--22,2--13,2--17,2--18,2--21,3--12,3--25,3--32,3--33,4--14,4--27,4--42,5--8,5--10,5--29,5--37,6--18,6--24,6--26,6--39,7--28,7--37,7--44,8--40,8--41,8--48,9--12,9--16,9--36,9--46,10--17,10--31,10--45,11--12,11--14,11--24,11--48,12--19,13--23,13--32,14--31,14--49,15--19,15--21,15--36,15--49,16--19,16--33,16--37,17--40,17--41,18--21,18--42,19--47,20--25,20--35,20--36,20--44,22--28,22--30,22--45,23--26,23--35,23--43,24--27,24--47,25--27,25--49,26--35,26--38,27--31,28--30,28--42,29--34,29--45,29--47,30--32,30--48,31--39,32--40,33--34,33--44,34--41,34--48,35--43,36--42,38--41,38--45,38--46,39--46,40--49,43--44,43--46
0--3,0--33,0--35,0--42,1--20,1--24,1--32,1--41,2--14,2--19,2--21,2--37,3--23,3--25,3--27,4--17,4--22,4--37,4--49,5--16,5--24,5--41,5--49,6--15,6--22,6--30,6--40,7--10,7--23,7--31,7--44,8--26,8--39,8--44,8--47,9--22,9--23,9--27,9--43,10--17,10--20,10--36,11--13,11--23,11--34,11--42,12--25,12--36,12--42,12--48,13--35,13--37,13--44,14--26,14--37,14--39,15--19,15--32,15--43,16--21,16--29,16--47,17--25,17--29,18--20,18--21,18--29,18--31,19--27,19--45,20--49,21--46,22--38,24--33,24--40,25--26,26--33,27--40,28--34,28--35,28--45,28--49,29--48,30--32,30--41,30--43,31--34,31--39,32--46,33--47,34--40,35--48,36--45,36--47,38--39,38--43,38--44,41--46,42--48,45--46
0--4,0--37,0--42,0--44,1--5,1--25,1--37,1--44,2--8,2--38,2--45,2--48,3--17,3--39,3--40,3--49,4--5,4--20,4--39,5--25,5--27,6--14,6--17,6--41,6--47,7--8,7--28,7--30,7--49,8--27,8--40,9--16,9--29,9--42,9--45,10--17,10--20,10--21,10--38,11--22,11--34,11--37,11--47,12--14,12--21,12--28,12--31,13--15,13--16,13--31,13--45,14--23,14--45,15--38,15--42,15--43,16--22,16--35,17--41,18--21,18--29,18--30,18--39,19--33,19--35,19--43,19--49,20--32,20--33,21--39,22--24,22--48,23--24,23--25,23--26,24--32,24--47,25--34,26--35,26--47,26--48,27--29,27--31,28--34,28--48,29--42,30--44,30--46,31--32,32--41,33--46,33--49,34--36,35--46,36--37,36--38,36--44,40--43,40--46,41--43
0--2,0--4,0--12,0--29,1--19,1--31,1--33,1--35,2--33,2--34,2--47,3--7,3--29,3--34,3--43,4--5,4--11,4--49,5--12,5--15,5--32,6--11,6--20,6--23,6--38,7--30,7--46,7--48,8--21,8--25,8--32,8--44,9--17,9--32,9--33,9--37,10--13,10--16,10--24,10--26,11--40,11--44,12--13,12--31,13--40,13--46,14--23,14--29,14--42,14--43,15--28,15--36,15--40,16--23,16--29,16--47,17--21,17--27,17--34,18--41,18--42,18--44,18--45,19--30,19--39,19--47,20--26,20--27,20--30,21--23,21--28,22--24,22--25,22--38,22--45,24--26,24--36,25--37,25--49,26--44,27--36,27--39,28--35,28--36,30--49,31--42,31--43,32--45,33--43,34--47,35--45,35--48,37--46,37--49,38--39,38--41,39--40,41--42,41--48,46--48
0--24,0--41,0--45,0--46,1--3,1--13,1--24,1--30,2--7,2--19,2--24,2--35,3--17,3--43,3--49,4--9,4--19,4--20,4--31,5--13,5--27,5--31,5--47,6--14,6--21,6--29,6--47,7--10,7--15,7--26,8--19,8--30,8--41,8--45,9--10,9--26,9--35,10--23,10--44,11--12,11--32,11--39,11--42,12--16,12--36,12--49,13--23,13--26,14--22,14--39,14--42,15--36,15--39,15--47,16--34,16--41,16--49,17--22,17--26,17--36,18--29,18--33,18--43,18--48,19--32,20--23,20--25,20--44,21--22,21--27,21--28,22--32,23--34,24--37,25--32,25--38,25--39,27--34,27--40,28--30,28--40,28--48,29--37,29--38,30--46,31--47,31--49,33--40,33--46,33--48,34--41,35--42,35--44,36--38,37--42,37--43,38--45,40--48,43--45,44--46
0--15,0--17,0--39,0--42,1--4,1--5,1--23,1--48,2--4,2--31,2--32,2--44,3--15,3--34,3--35,3--47,4--13,4--18,5--9,5--37,5--45,6--16,6--30,6--43,6--48,7--8,7--15,7--33,7--45,8--11,8--27,8--28,9--20,9--24,9--25,10--19,10--41,10--44,10--45,11--14,11--33,11--44,12--16,12--29,12--43,12--49,13--25,13--28,13--37,14--26,14--32,14--36,15--40,16--39,16--45,17--22,17--24,17--35,18--19,18--28,18--42,19--31,19--34,20--30,20--36,20--43,21--23,21--26,21--38,21--39,22--24,22--25,22--47,23--28,23--41,24--29,25--31,26--38,26--43,27--30,27--46,27--49,29--38,29--39,30--34,31--49,32--35,32--40,33--37,33--41,34--40,35--46,36--42,36--46,37--38,40--49,41--47,42--48,44--48,46--47
0--3,0--31,0--40,0--41,1--22,1--26,1--44,1--46,2--31,2--36,2--37,2--46,3--23,3--28,3--29,4--5,4--12,4--14,4--38,5--31,5--42,5--43,6--9,6--13,6--24,6--49,7--13,7--21,7--40,7--44,8--21,8--32,8--33,8--36,9--13,9--23,9--41,10--20,10--32,10--34,10--42,11--15,11--18,11--20,11--34,12--28,12--29,12--47,13--30,14--18,14--28,14--48,15--22,15--25,15--35,16--22,16--32,16--44,16--47,17--34,17--36,17--47,17--49,18--19,18--45,19--25,19--26,19--30,20--23,20--40,21--24,21--35,22--40,23--24,24--39,25--27,25--29,26--29,26--42,27--30,27--39,27--49,28--41,30--38,31--39,32--45,33--39,33--43,33--48,34--36,35--42,35--43,37--44,37--46,37--48,38--46,38--48,41--47,43--45,45--49
0--26,0--33,0--37,0--41,1--6,1--13,1--16,1--48,2--3,2--25,2--35,2--43,3--20,3--22,3--42,4--23,4--34,4--39,4--48,5--8,5--22,5--36,5--49,6--9,6--21,6--31,7--13,7--16,7--28,7--44,8--13,8--40,8--46,9--13,9--22,9--34,10--12,10--32,10--40,10--46,11--29,11--33,11--35,11--45,12--21,12--36,12--39,14--18,14--31,14--40,14--49,15--19,15--21,15--25,15--46,16--26,16--48,17--20,17--24,17--46,17--47,18--30,18--37,18--47,19--35,19--36,19--37,20--35,20--42,21--43,22--45,23--32,23--38,23--44,24--28,24--39,24--41,25--36,25--39,26--37,26--41,27--29,27--40,27--44,27--48,28--34,28--45,29--30,29--43,30--38,30--43,31--44,31--47,32--41,32--47,33--38,33--49,34--38,42--45,42--49
0--14,0--16,0--27,0--28,1--14,1--40,1--42,1--49,2--10,2--11,2--14,2--18,3--29,3--34,3--43,3--48,4--25,4--26,4--46,4--49,5--6,5--17,5--25,5--40,6--27,6--33,6--48,7--17,7--31,7--35,7--42,8--29,8--36,8--39,8--46,9--17,9--26,9--43,9--48,10--30,10--32,10--35,11--22,11--32,11--44,12--24,12--30,12--36,12--37,13--22,13--28,13--36,13--39,14--41,15--16,15--32,15--34,15--38,16--23,16--41,17--29,18--26,18--45,18--47,19--24,19--38,19--43,19--45,20--30,20--35,20--37,20--49,21--22,21--34,21--37,21--38,22--39,23--28,23--31,23--45,24--38,24--46,25--27,25--33,26--31,27--36,28--34,29--31,30--41,32--41,33--40,33--46,35--47,37--45,39--44,40--43,42--47,42--49,44--47,44--48
0--29,0--34,0--42,0--44,1--11,1--18,1--20,1--37,2--39,2--44,2--45,2--46,3--24,3--25,3--34,3--48,4--10,4--22,4--31,4--47,5--15,5--18,5--34,5--43,6--12,6--30,6--41,6--45,7--21,7--26,7--38,7--43,8--13,8--28,8--30,8--44,9--20,9--22,9--35,9--48,10--14,10--21,10--29,11--12,11--32,11--40,12--21,12--47,13--27,13--32,13--33,14--23,14--33,14--43,15--18,15--19,15--42,16--17,16--33,16--39,16--41,17--30,17--36,17--47,18--32,19--20,19--28,19--31,20--23,21--36,22--29,22--37,23--28,23--45,24--27,24--38,24--49,25--35,25--37,25--42,26--31,26--33,26--40,27--30,27--34,28--36,29--47,31--46,32--49,35--41,35--46,36--39,37--48,38--40,38--41,39--40,42--46,43--48,44--49,45--49
0--21,0--24,0--28,0--46,1--7,1--19,1--29,1--34,2--14,2--23,2--29,2--49,3--5,3--14,3--27,3--41,4--5,4--18,4--35,4--49,5--18,5--40,6--9,6--19,6--22,6--46,7--26,7--31,7--42,8--15,8--21,8--33,8--38,9--32,9--37,9--43,10--18,10--33,10--47,10--48,11--12,11--39,11--45,11--49,12--15,12--33,12--48,13--20,13--39,13--46,13--48,14--36,14--44,15--30,15--35,16--22,16--31,16--34,16--43,17--18,17--23,17--39,17--45,19--20,19--36,20--45,20--47,21--27,21--42,22--43,22--44,23--25,23--47,24--30,24--35,24--42,25--28,25--30,25--45,26--31,26--38,26--40,27--35,27--42,28--30,28--47,29--41,29--44,31--44,32--37,32--38,32--40,33--49,34--37,34--41,36--39,36--40,37--46,38--48,41--43
0--5,0--18,0--38,0--43,1--17,1--38,1--46,1--49,2--12,2--17,2--18,2--22,3--9,3--20,3--40,3--44,4--13,4--34,4--36,4--42,5--23,5--24,5--34,6--8,6--20,6--25,6--28,7--14,7--31,7--38,7--46,8--21,8--24,8--26,9--19,9--24,9--27,10--16,10--27,10--35,10--43,11--15,11--16,11--25,11--36,12--37,12--42,12--49,13--45,13--46,13--49,14--28,14--30,14--33,15--22,15--30,15--39,16--19,16--45,17--20,17--40,18--34,18--40,19--44,19--47,20--48,21--24,21--31,21--42,22--39,22--47,23--26,23--38,23--49,25--26,25--37,26--29,27--32,27--45,28--29,28--34,29--43,29--48,30--33,30--48,31--39,31--40,32--33,32--41,32--47,33--37,35--36,35--44,35--47,36--41,37--45,39--41,41--43,42--44,46--48
0--7,0--17,0--19,0--34,1--14,1--18,1--24,1--46,2--12,2--35,2--38,2--40,3--4,3--23,3--28,3--38,4--16,4--26,4--47,5--6,5--13,5--39,5--43,6--21,6--30,6--38,7--22,7--27,7--39,8--10,8--36,8--37,8--49,9--20,9--25,9--31,9--47,10--14,10--25,10--30,11--32,11--41,11--45,11--48,12--21,12--22,12--24,13--18,13--24,13--37,14--20,14--48,15--23,15--31,15--36,15--49,16--18,16--26,16--33,17--26,17--44,17--49,18--45,19--23,19--33,19--41,20--24,20--41,21--25,21--29,22--42,22--43,23--27,25--32,26--43,27--32,27--40,28--33,28--38,28--48,29--37,29--41,29--42,30--45,30--46,31--47,31--48,32--34,33--35,34--36,34--40,35--36,35--44,37--44,39--45,39--47,40--44,42--43,42--46,46--49
0--15,0--20,0--43,0--49,1--20,1--30,1--37,1--40,2--18,2--32,2--36,2--47,3--26,3--30,3--44,3--47,4--11,4--29,4--33,4--35,5--14,5--19,5--26,5--31,6--27,6--41,6--42,6--43,7--10,7--17,7--39,7--45,8--9,8--12,8--24,8--49,9--17,9--19,9--21,10--11,10--37,10--48,11--17,11--27,12--21,12--23,12--29,13--23,13--28,13--35,13--40,14--36,14--45,14--46,15--16,15--25,15--36,16--27,16--39,16--40,17--24,18--19,18--45,18--46,19--38,20--30,20--39,21--28,21--47,22--24,22--37,22--38,22--40,23--31,23--47,24--28,25--27,25--34,25--41,26--33,26--49,28--30,29--37,29--44,31--33,31--38,32--34,32--35,32--45,33--42,34--39,34--46,35--49,36--41,38--42,41--46,42--48,43--44,43--48,44--48
0--8,0--13,0--25,0--35,1--3,1--12,1--28,1--37,2--8,2--19,2--28,2--47,3--26,3--38,3--44,4--9,4--24,4--31,4--35,5--6,5--40,5--42,5--43,6--23,6--32,6--46,7--14,7--19,7--42,7--45,8--36,8--41,9--27,9--31,9--49,10--31,10--36,10--40,10--43,11--22,11--25,11--27,11--43,12--29,12--33,12--37,13--17,13--32,13--49,14--28,14--33,14--42,15--31,15--34,15--45,15--49,16--24,16--27,16--40,16--48,17--29,17--30,17--39,18--25,18--36,18--39,18--44,19--41,19--45,20--24,20--29,20--41,20--46,21--23,21--32,21--35,21--45,22--27,22--30,22--46,23--26,23--47,24--34,25--43,26--42,26--47,28--39,29--46,30--33,30--36,32--49,33--38,34--41,34--48,35--40,37--38,37--44,38--48,39--44,47--48
0--11,0--20,0--30,0--37,1--2,1--9,1--36,1--45,2--21,2--33,2--41,3--14,3--19,3--43,3--46,4--5,4--28,4--32,4--35,5--8,5--23,5--32,6--16,6--32,6--35,6--48,7--10,7--26,7--42,7--43,8--23,8--44,8--49,9--15,9--22,9--46,10--30,10--37,10--48,11--21,11--27,11--28,12--18,12--20,12--29,12--49,13--16,13--27,13--28,13--45,14--16,14--38,14--49,15--21,15--38,15--44,16--45,17--23,17--25,17--34,17--47,18--23,18--39,18--46,19--31,19--32,19--48,20--34,20--40,21--24,22--40,22--41,22--46,24--39,24--47,24--49,25--31,25--37,25--40,26--27,26--29,26--44,27--33,28--36,29--36,29--38,30--36,30--45,31--37,31--43,33--47,33--48,34--43,34--47,35--41,35--42,38--39,39--44,40--42,41--42
0--23,0--26,0--34,0--49,1--15,1--23,1--36,1--42,2--3,2--10,2--20,2--40,3--9,3--23,3--44,4--21,4--36,4--41,4--43,5--21,5--22,5--24,5--48,6--11,6--21,6--28,6--44,7--17,7--27,7--37,7--38,8--12,8--34,8--46,8--47,9--36,9--43,9--48,10--19,10--22,10--26,11--21,11--45,11--47,12--17,12--32,12--35,13--15,13--16,13--18,13--32,14--16,14--18,14--34,14--45,15--19,15--26,16--28,16--33,17--39,17--42,18--29,18--42,19--25,19--41,20--22,20--27,20--42,22--25,23--39,24--29,24--31,24--35,25--27,25--29,26--35,27--37,28--37,28--49,29--48,30--33,30--39,30--45,30--46,31--32,31--44,31--47,32--48,33--40,33--49,34--39,35--46,36--38,37--47,38--40,38--44,40--43,41--45,41--49,43--46
0--12,0--36,0--43,0--46,1--9,1--28,1--38,1--47,2--17,2--21,2--27,2--47,3--4,3--6,3--29,3--39,4--6,4--20,4--46,5--15,5--30,5--41,5--49,6--25,6--42,7--36,7--40,7--41,7--47,8--35,8--44,8--45,8--49,9--26,9--42,9--48,10--11,10--18,10--34,10--45,11--31,11--32,11--34,12--27,12--37,12--47,13--21,13--24,13--46,13--48,14--30,14--37,14--44,14--45,15--17,15--37,15--41,16--31,16--32,16--35,16--42,17--28,17--39,18--19,18--22,18--46,19--26,19--43,19--49,20--43,20--44,20--48,21--22,21--38,22--29,22--32,23--25,23--30,23--33,23--38,24--33,24--40,24--45,25--29,25--34,26--27,26--38,27--32,28--35,28--39,29--40,30--39,31--33,31--34,33--35,36--41,36--42,37--49,40--44,43--48
0--1,0--2,0--22,0--31,1--19,1--45,1--47,2--11,2--13,2--41,3--5,3--7,3--20,3--27,4--10,4--26,4--31,4--36,5--15,5--18,5--48,6--14,6--27,6--37,6--41,7--13,7--27,7--35,8--9,8--25,8--39,8--45,9--24,9--32,9--37,10--28,10--34,10--37,11--13,11--28,11--39,12--16,12--29,12--31,12--47,13--14,14--27,14--48,15--20,15--30,15--35,16--28,16--34,16--42,17--19,17--21,17--28,17--46,18--29,18--33,18--38,19--24,19--40,20--45,20--47,21--32,21--34,21--40,22--23,22--36,22--37,23--38,23--42,23--46,24--30,24--36,25--35,25--44,25--48,26--40,26--42,26--47,29--32,29--34,30--36,30--43,31--44,32--43,33--35,33--44,33--49,38--46,38--48,39--40,39--41,41--49,42--49,43--46,43--49,44--45
0--2,0--7,0--10,0--45,1--28,1--29,1--35,1--43,2--17,2--34,2--47,3--15,3--20,3--44,3--49,4--14,4--19,4--20,4--37,5--11,5--20,5--25,5--48,6--15,6--18,6--21,6--45,7--24,7--25,7--46,8--13,8--14,8--34,8--37,9--10,9--12,9--41,9--46,10--38,10--49,11--12,11--16,11--29,12--30,12--40,13--25,13--27,13--33,14--31,14--49,15--18,15--33,16--17,16--33,16--47,17--22,17--29,18--32,18--42,19--20,19--35,19--40,21--22,21--32,21--40,22--32,22--39,23--26,23--31,23--37,23--44,24--30,24--31,24--42,25--43,26--41,26--43,26--45,27--39,27--47,27--49,28--35,28--45,28--46,29--30,30--31,32--46,33--38,34--42,34--48,35--36,36--43,36--44,36--48,37--47,38--40,38--44,39--41,39--42,41--48
0--3,0--23,0--33,0--36,1--15,1--31,1--37,1--40,2--21,2--24,2--27,2--45,3--21,3--27,3--43,4--6,4--19,4--38,4--41,5--15,5--25,5--34,5--49,6--9,6--30,6--47,7--11,7--23,7--30,7--40,8--26,8--34,8--44,8--48,9--22,9--27,9--37,10--28,10--33,10--40,10--43,11--12,11--26,11--32,12--25,12--29,12--47,13--17,13--18,13--32,13--44,14--24,14--30,14--41,14--43,15--21,15--36,16--22,16--24,16--36,16--38,17--20,17--31,17--34,18--19,18--27,18--48,19--38,19--46,20--31,20--42,20--45,21--35,22--31,22--36,23--39,23--45,24--28,25--29,25--33,26--28,26--40,28--47,29--30,29--48,32--46,32--47,33--42,34--39,35--42,35--48,35--49,37--44,37--49,38--41,39--46,39--49,41--42,43--46,44--45
0--15,0--25,0--45,0--47,1--4,1--17,1--30,1--35,2--5,2--24,2--27,2--38,3--13,3--21,3--25,3--29,4--13,4--14,4--41,5--8,5--10,5--44,6--18,6--33,6--43,6--47,7--10,7--12,7--27,7--39,8--16,8--22,8--42,9--18,9--22,9--39,9--46,10--30,10--35,11--26,11--31,11--34,11--48,12--18,12--30,12--40,13--36,13--49,14--19,14--23,14--41,15--21,15--28,15--30,16--36,16--42,16--48,17--22,17--25,17--43,18--33,19--34,19--47,19--49,20--21,20--28,20--41,20--44,21--27,22--44,23--24,23--44,23--46,24--33,24--38,25--46,26--31,26--35,26--42,27--34,28--40,28--45,29--32,29--40,29--48,31--35,31--42,32--39,32--43,32--49,33--37,34--37,36--38,36--49,37--45,37--46,38--40,39--43,41--47,45--48
0--4,0--21,0--28,0--45,1--16,1--22,1--31,1--39,2--9,2--41,2--44,2--49,3--18,3--29,3--33,3--41,4--18,4--28,4--30,5--19,5--26,5--34,5--42,6--9,6--12,6--15,6--35,7--11,7--16,7--20,7--36,8--20,8--29,8--37,8--42,9--31,9--43,10--17,10--27,10--46,10--47,11--26,11--38,11--45,12--18,12--23,12--24,13--18,13--19,13--28,13--36,14--21,14--32,14--34,14--40,15--17,15--24,15--41,16--39,16--45,17--25,17--30,19--38,19--45,20--31,20--34,21--23,21--40,22--23,22--24,22--41,23--25,24--27,25--35,25--43,26--46,26--49,27--46,27--48,28--37,29--32,29--43,30--33,30--36,31--34,32--33,32--49,33--47,35--38,35--42,36--48,37--40,37--49,38--43,39--42,39--44,40--48,44--47,44--48,46--47
0--4,0--27,0--34,0--42,1--11,1--28,1--40,1--41,2--6,2--14,2--15,2--29,3--14,3--22,3--38,3--45,4--18,4--23,4--24,5--32,5--38,5--45,5--48,6--20,6--36,6--39,7--18,7--19,7--34,7--39,8--14,8--38,8--43,8--44,9--17,9--20,9--40,9--41,10--29,10--32,10--47,10--48,11--30,11--46,11--48,12--31,12--35,12--37,12--40,13--25,13--30,13--31,13--36,14--22,15--19,15--33,15--43,16--24,16--33,16--42,16--46,17--31,17--41,17--47,18--21,18--44,19--22,19--38,20--33,20--46,21--22,21--26,21--37,23--37,23--43,23--49,24--43,24--47,25--29,25--33,25--40,26--36,26--37,26--45,27--32,27--42,27--44,28--35,28--36,28--39,29--41,30--44,30--48,31--39,32--34,34--35,35--49,42--46,45--49,47--49
0--9,0--15,0--34,0--35,1--10,1--26,1--29,1--33,2--3,2--23,2--33,2--48,3--11,3--15,3--44,4--6,4--21,4--22,4--38,5--15,5--24,5--47,5--48,6--7,6--27,6--48,7--9,7--10,7--46,8--14,8--17,8--21,8--49,9--11,9--40,10--25,10--26,11--19,11--28,12--16,12--25,12--27,12--30,13--15,13--19,13--23,13--36,14--32,14--38,14--44,16--24,16--35,16--42,17--19,17--22,17--30,18--22,18--28,18--35,18--49,19--29,20--21,20--36,20--41,20--46,21--43,22--41,23--37,23--41,24--32,24--45,25--42,25--47,26--39,26--43,27--46,27--47,28--38,28--45,29--43,29--44,30--33,30--36,31--34,31--37,31--40,31--44,32--37,32--39,33--49,34--41,34--45,35--47,36--40,37--48,38--42,39--42,39--43,40--45,46--49
0--29,0--38,0--43,0--48,1--6,1--10,1--31,1--36,2--4,2--16,2--35,2--41,3--10,3--20,3--35,3--40,4--5,4--35,4--38,5--23,5--29,5--41,6--12,6--23,6--37,7--16,7--23,7--29,7--39,8--20,8--24,8--31,8--35,9--11,9--15,9--16,9--30,10--11,10--28,11--34,11--45,12--24,12--31,12--48,13--25,13--38,13--45,13--47,14--33,14--34,14--41,14--47,15--18,15--26,15--34,16--36,17--21,17--34,17--43,17--44,18--19,18--44,18--49,19--21,19--37,19--41,20--32,20--38,21--30,21--33,22--24,22--26,22--36,22--49,23--46,24--32,25--26,25--39,25--42,26--46,27--30,27--36,27--42,27--47,28--31,28--33,28--45,29--46,30--43,32--37,32--48,33--37,39--44,39--49,40--42,40--45,40--47,42--46,43--48,44--49
0--16,0--20,0--25,0--38,1--14,1--16,1--34,1--40,2--8,2--17,2--23,2--43,3--4,3--20,3--30,3--37,4--8,4--26,4--41,5--9,5--27,5--40,5--44,6--26,6--31,6--36,6--39,7--12,7--24,7--37,7--39,8--35,8--42,9--10,9--27,9--47,10--23,10--30,10--32,11--14,11--15,11--30,11--33,12--26,12--29,12--47,13--27,13--30,13--35,13--43,14--15,14--48,15--27,15--35,16--18,16--28,17--21,17--34,17--46,18--19,18--41,18--45,19--28,19--33,19--45,20--31,20--33,21--23,21--36,21--42,22--24,22--32,22--36,22--44,23--35,24--25,24--31,25--40,25--48,26--38,28--41,28--42,29--32,29--43,29--45,31--48,32--44,33--49,34--38,34--46,36--43,37--41,37--42,38--46,39--45,39--47,40--49,44--49,46--47,48--49
0--14,0--21,0--40,0--49,1--19,1--28,1--42,1--43,2--4,2--29,2--30,2--37,3--18,3--26,3--32,3--41,4--8,4--11,4--49,5--6,5--12,5--42,5--49,6--17,6--26,6--40,7--25,7--39,7--44,7--47,8--9,8--30,8--36,9--21,9--32,9--49,10--23,10--32,10--35,10--37,11--25,11--45,11--46,12--15,12--38,12--43,13--19,13--22,13--25,13--29,14--18,14--23,14--33,15--31,15--46,15--47,16--20,16--24,16--28,16--48,17--18,17--19,17--31,18--42,19--25,20--33,20--45,20--46,21--36,21--38,22--39,22--42,22--46,23--30,23--40,24--41,24--45,24--47,26--35,26--43,27--28,27--39,27--47,27--48,28--36,29--33,29--44,30--44,31--40,31--44,32--37,33--34,34--35,34--38,34--43,35--45,36--41,37--48,38--48,39--41
