0--19,0--22,0--38,0--50,1--9,1--20,1--21,1--41,2--7,2--22,2--29,2--41,3--8,3--37,3--41,3--44,4--12,4--23,4--30,4--43,5--6,5--17,5--18,5--36,6--14,6--26,6--45,7--24,7--39,7--48,8--15,8--16,8--33,9--39,9--47,9--49,10--18,10--37,10--44,10--48,11--20,11--22,11--39,11--45,12--19,12--42,12--43,13--14,13--37,13--44,13--46,14--41,14--42,15--21,15--28,15--51,16--22,16--23,16--31,17--27,17--31,17--32,18--20,18--35,19--21,19--43,20--33,21--38,23--28,23--51,24--25,24--27,24--45,25--45,25--46,25--51,26--30,26--36,26--50,27--29,27--50,28--36,28--48,29--31,29--35,30--34,30--38,31--47,32--35,32--40,32--50,33--35,33--37,34--44,34--46,34--49,36--48,38--40,39--42,40--46,40--51,42--49,43--47,47--49
0--4,0--7,0--11,0--42,1--26,1--31,1--37,1--46,2--7,2--35,2--36,2--39,3--15,3--21,3--33,3--40,4--25,4--32,4--43,5--16,5--18,5--42,5--44,6--18,6--20,6--25,6--33,7--28,7--49,8--21,8--22,8--27,8--40,9--13,9--28,9--31,9--43,10--12,10--15,10--40,10--42,11--32,11--47,11--50,12--14,12--24,12--45,13--17,13--19,13--29,14--40,14--41,14--47,15--20,15--34,16--25,16--30,16--48,17--23,17--26,17--46,18--19,18--26,19--27,19--36,20--31,20--45,21--27,21--50,22--35,22--41,22--49,23--32,23--36,23--46,24--34,24--37,24--50,25--38,26--51,27--49,28--29,28--30,29--34,29--35,30--41,30--51,31--44,32--48,33--41,33--46,34--39,35--51,36--43,37--38,37--43,38--39,38--49,39--51,42--44,44--47,45--48,45--50,47--48
0--3,0--34,0--44,0--47,1--2,1--21,1--22,1--48,2--9,2--31,2--42,3--21,3--25,3--34,4--8,4--19,4--28,4--35,5--6,5--34,5--42,5--46,6--48,6--50,6--51,7--10,7--16,7--34,7--45,8--25,8--35,8--44,9--16,9--30,9--47,10--33,10--38,10--43,11--30,11--31,11--37,11--43,12--20,12--28,12--46,12--51,13--17,13--31,13--40,13--49,14--17,14--24,14--29,14--38,15--16,15--20,15--27,15--40,16--36,17--28,17--49,18--25,18--41,18--43,18--48,19--21,19--32,19--39,20--33,20--41,21--48,22--26,22--36,22--39,23--26,23--28,23--30,23--41,24--35,24--47,24--50,25--45,26--29,26--32,27--39,27--46,27--49,29--43,29--44,30--51,31--44,32--39,32--50,33--37,33--45,35--40,36--41,36--45,37--38,37--47,38--42,40--46,42--51,49--50
0--7,0--12,0--30,0--42,1--4,1--23,1--27,1--48,2--8,2--14,2--28,2--44,3--6,3--17,3--21,3--39,4--31,4--39,4--50,5--24,5--35,5--41,5--44,6--29,6--32,6--36,7--38,7--41,7--42,8--26,8--31,8--45,9--13,9--29,9--45,9--50,10--25,10--26,10--35,10--40,11--13,11--17,11--27,11--34,12--23,12--33,12--37,13--22,13--43,14--16,14--25,14--46,15--25,15--28,15--45,15--51,16--33,16--38,16--49,17--24,17--26,18--26,18--30,18--33,18--43,19--31,19--36,19--37,19--46,20--38,20--39,20--44,20--48,21--23,21--39,21--41,22--33,22--48,22--49,23--51,24--42,24--45,25--32,27--44,27--47,28--35,28--43,29--38,29--50,30--36,30--50,31--36,32--37,32--46,34--40,34--47,34--48,35--46,37--47,40--49,40--51,41--47,42--51,43--49
0--2,0--10,0--14,0--32,1--9,1--11,1--43,1--46,2--3,2--4,2--41,3--23,3--28,3--47,4--34,4--44,4--50,5--6,5--26,5--31,5--40,6--28,6--29,6--31,7--17,7--20,7--33,7--37,8--12,8--14,8--16,8--51,9--18,9--26,9--32,10--16,10--31,10--42,11--13,11--30,11--40,12--35,12--45,12--47,13--21,13--27,13--37,14--20,14--36,15--22,15--23,15--25,15--28,16--32,16--51,17--24,17--28,17--42,18--45,18--48,18--50,19--25,19--35,19--39,19--47,20--23,20--29,21--30,21--41,21--50,22--26,22--41,22--46,23--35,24--26,24--34,24--47,25--29,25--36,27--32,27--36,27--38,29--33,30--38,30--41,31--42,33--39,33--46,34--43,34--48,35--39,36--44,37--40,37--43,38--39,38--49,40--44,42--51,43--45,44--49,45--48,46--51,48--49,49--50
0--2,0--14,0--25,0--40,1--10,1--13,1--17,1--42,2--12,2--28,2--41,3--12,3--29,3--31,3--48,4--17,4--32,4--46,4--47,5--13,5--19,5--32,5--49,6--7,6--20,6--23,6--31,7--22,7--35,7--50,8--9,8--11,8--43,8--50,9--34,9--41,9--44,10--11,10--13,10--34,11--17,11--36,12--15,12--40,13--51,14--26,14--35,14--44,15--24,15--27,15--44,16--22,16--28,16--30,16--39,17--48,18--28,18--31,18--42,18--44,19--24,19--33,19--34,20--23,20--38,20--46,21--26,21--43,21--45,21--47,22--24,22--33,23--35,23--39,24--30,25--27,25--40,25--49,26--34,26--47,27--37,27--48,28--37,29--33,29--35,29--42,30--43,30--48,31--38,32--38,32--47,33--49,36--42,36--50,36--51,37--39,37--45,38--45,39--43,40--45,41--46,41--51,46--49,50--51
0--8,0--27,0--31,0--34,1--5,1--16,1--19,1--22,2--5,2--11,2--28,2--39,3--19,3--26,3--30,3--35,4--23,4--25,4--29,4--49,5--7,5--17,6--15,6--28,6--36,6--39,7--19,7--25,7--50,8--26,8--32,8--41,9--19,9--30,9--33,9--44,10--15,10--20,10--38,10--43,11--22,11--48,11--49,12--30,12--33,12--37,12--43,13--27,13--32,13--33,13--39,14--16,14--18,14--23,14--24,15--23,15--51,16--31,16--44,17--32,17--41,17--42,18--34,18--37,18--38,20--21,20--22,20--46,21--30,21--35,21--49,22--44,23--47,24--28,24--29,24--35,25--40,25--51,26--28,26--50,27--31,27--40,29--40,29--43,31--46,32--38,33--48,34--36,34--46,35--51,36--42,36--46,37--41,37--50,38--44,39--49,40--42,41--47,42--45,43--47,45--48,45--50,45--51,47--48
0--3,0--12,0--27,0--46,1--13,1--35,1--38,1--51,2--8,2--16,2--22,2--24,3--8,3--14,3--40,4--17,4--24,4--25,4--43,5--25,5--33,5--37,5--42,6--33,6--40,6--50,6--51,7--24,7--32,7--40,7--49,8--9,8--43,9--14,9--35,9--38,10--21,10--22,10--23,10--28,11--12,11--44,11--45,11--51,12--15,12--27,13--22,13--28,13--36,14--21,14--29,15--26,15--29,15--42,16--21,16--33,16--49,17--36,17--48,17--49,18--31,18--32,18--35,18--44,19--22,19--34,19--39,19--50,20--39,20--46,20--48,20--49,21--30,23--27,23--31,23--34,24--35,25--47,25--50,26--46,26--47,26--48,27--51,28--34,28--50,29--32,29--41,30--40,30--43,30--48,31--42,31--45,32--45,33--37,34--39,36--41,36--45,37--41,37--47,38--44,38--46,39--44,41--42,43--47
0--5,0--16,0--26,0--33,1--6,1--18,1--47,1--50,2--28,2--36,2--44,2--45,3--17,3--29,3--32,3--49,4--17,4--31,4--43,4--45,5--10,5--20,5--44,6--24,6--35,6--41,7--13,7--40,7--46,7--50,8--11,8--14,8--27,8--46,9--15,9--37,9--41,9--51,10--29,10--30,10--34,11--24,11--31,11--35,12--20,12--28,12--39,12--46,13--18,13--30,13--33,14--19,14--37,14--49,15--16,15--32,15--39,16--37,16--40,17--22,17--44,18--38,18--50,19--29,19--30,19--41,20--30,20--34,21--22,21--23,21--38,21--47,22--35,22--40,23--26,23--38,23--43,24--39,24--48,25--27,25--32,25--33,25--51,26--27,26--42,27--47,28--43,28--48,29--42,31--44,31--49,32--42,33--49,34--35,34--51,36--46,36--47,36--50,37--51,38--43,39--40,41--45,42--48,45--48
0--40,0--44,0--48,0--49,1--18,1--31,1--41,1--46,2--15,2--32,2--33,2--35,3--4,3--7,3--36,3--46,4--32,4--36,4--40,5--17,5--28,5--29,5--49,6--9,6--12,6--16,6--43,7--34,7--36,7--45,8--19,8--29,8--39,8--43,9--11,9--19,9--27,10--12,10--39,10--41,10--49,11--17,11--28,11--44,12--39,12--51,13--33,13--38,13--45,13--48,14--18,14--42,14--46,14--50,15--36,15--40,15--51,16--24,16--25,16--32,17--32,17--40,18--23,18--25,19--35,19--48,20--21,20--25,20--26,20--51,21--22,21--25,21--50,22--26,22--47,22--50,23--30,23--42,23--45,24--34,24--37,24--45,26--30,26--31,27--42,27--44,27--51,28--35,28--38,29--31,29--37,30--37,30--43,31--39,33--34,33--35,34--37,38--43,38--47,41--42,41--47,44--48,46--47,49--50
0--27,0--42,0--47,0--49,1--9,1--32,1--36,1--47,2--3,2--15,2--23,2--31,3--12,3--23,3--37,4--19,4--22,4--28,4--48,5--8,5--21,5--27,5--43,6--18,6--19,6--46,6--51,7--11,7--13,7--26,7--35,8--12,8--14,8--28,9--14,9--34,9--39,10--16,10--17,10--20,10--37,11--32,11--35,11--40,12--24,12--43,13--19,13--43,13--44,14--17,14--38,15--36,15--41,15--46,16--31,16--39,16--49,17--38,17--41,18--21,18--29,18--32,19--47,20--24,20--28,20--29,21--40,21--50,22--35,22--48,22--50,23--30,23--32,24--27,24--51,25--34,25--37,25--41,25--44,26--30,26--31,26--40,27--38,28--34,29--33,29--45,30--33,30--45,31--41,33--36,33--44,34--50,35--48,36--40,37--42,38--43,39--42,39--49,42--46,44--45,45--50,46--51,47--48,49--51
0--3,0--14,0--35,0--50,1--8,1--20,1--28,1--42,2--3,2--6,2--8,2--38,3--15,3--44,4--9,4--25,4--44,4--51,5--10,5--16,5--20,5--49,6--20,6--40,6--49,7--19,7--27,7--32,7--39,8--18,8--34,9--17,9--24,9--51,10--26,10--45,10--47,11--22,11--38,11--40,11--45,12--16,12--24,12--32,12--33,13--16,13--21,13--31,13--50,14--22,14--23,14--29,15--16,15--19,15--42,17--30,17--37,17--39,18--19,18--22,18--23,19--21,20--23,21--27,21--36,22--28,23--42,24--29,24--38,25--37,25--40,25--48,26--28,26--37,26--45,27--32,27--50,28--33,29--46,29--48,30--31,30--40,30--48,31--38,31--47,32--43,33--34,33--35,34--39,34--43,35--43,35--51,36--37,36--41,36--47,39--42,41--45,41--46,41--50,43--49,44--46,44--49,46--51,47--48
0--5,0--22,0--33,0--34,1--5,1--24,1--38,1--46,2--16,2--25,2--27,2--49,3--6,3--21,3--29,3--40,4--17,4--19,4--28,4--30,5--8,5--46,6--9,6--31,6--48,7--12,7--28,7--32,7--44,8--32,8--44,8--47,9--35,9--47,9--49,10--27,10--35,10--43,10--49,11--29,11--42,11--45,11--47,12--13,12--17,12--49,13--27,13--33,13--45,14--20,14--26,14--32,14--42,15--18,15--29,15--44,15--51,16--26,16--28,16--41,17--25,17--48,18--22,18--32,18--47,19--20,19--23,19--46,20--22,20--51,21--31,21--41,21--45,22--50,23--34,23--37,23--51,24--30,24--36,24--38,25--37,25--43,26--31,26--41,27--46,28--38,29--31,30--35,30--50,33--43,33--48,34--36,34--39,35--39,36--48,36--50,37--40,37--45,38--43,39--40,39--51,40--44,41--42,42--50
0--16,0--19,0--27,0--29,1--2,1--3,1--27,1--29,2--11,2--28,2--35,3--12,3--35,3--39,4--20,4--37,4--44,4--48,5--13,5--24,5--39,5--49,6--9,6--19,6--36,6--46,7--11,7--12,7--41,7--51,8--21,8--26,8--38,8--45,9--26,9--37,9--38,10--15,10--33,10--49,10--51,11--19,11--38,12--20,12--23,13--37,13--39,13--51,14--23,14--24,14--28,14--50,15--29,15--30,15--36,16--18,16--21,16--25,17--18,17--30,17--36,17--50,18--20,18--48,19--45,20--36,21--22,21--42,22--37,22--43,22--48,23--32,23--42,24--30,24--34,25--27,25--40,25--41,26--40,26--46,27--44,28--33,28--43,29--49,30--32,31--42,31--44,31--47,31--50,32--42,32--46,33--34,33--47,34--43,34--51,35--41,35--45,38--47,39--46,40--41,40--50,43--48,44--49,45--47
0--11,0--22,0--27,0--28,1--2,1--35,1--47,1--48,2--7,2--10,2--18,3--16,3--24,3--29,3--35,4--8,4--14,4--20,4--41,5--24,5--42,5--44,5--48,6--7,6--21,6--45,6--48,7--12,7--51,8--18,8--30,8--33,9--14,9--18,9--30,9--38,10--13,10--15,10--28,11--47,11--50,11--51,12--34,12--42,12--43,13--31,13--38,13--44,14--15,14--40,15--26,15--45,16--21,16--31,16--41,17--19,17--35,17--36,17--40,18--46,19--22,19--25,19--39,20--32,20--43,20--44,21--24,21--37,22--40,22--44,23--28,23--30,23--43,23--45,24--39,25--37,25--42,25--47,26--31,26--34,26--38,27--30,27--33,27--37,28--36,29--32,29--35,29--49,31--47,32--43,32--46,33--34,33--48,34--49,36--40,36--46,37--50,38--49,39--41,39--42,41--45,46--50,49--51,50--51
0--3,0--13,0--17,0--30,1--10,1--25,1--40,1--43,2--4,2--9,2--16,2--35,3--18,3--22,3--30,4--17,4--28,4--32,5--23,5--27,5--44,5--50,6--8,6--22,6--30,6--47,7--18,7--34,7--37,7--38,8--25,8--38,8--43,9--10,9--20,9--31,10--11,10--47,11--20,11--21,11--25,12--28,12--29,12--45,12--51,13--21,13--22,13--24,14--22,14--24,14--26,14--50,15--17,15--36,15--39,15--40,16--37,16--49,16--50,17--39,18--36,18--43,19--38,19--40,19--48,19--49,20--33,20--51,21--31,21--33,23--26,23--42,23--48,24--29,24--46,25--31,26--44,26--47,27--34,27--37,27--39,28--42,28--51,29--46,29--49,30--36,31--34,32--35,32--42,32--44,33--44,33--47,34--41,35--41,35--43,36--48,37--41,38--45,39--45,40--46,41--45,42--48,46--50,49--51
0--4,0--19,0--26,0--31,1--10,1--34,1--35,1--39,2--8,2--26,2--42,2--45,3--17,3--20,3--24,3--41,4--41,4--43,4--47,5--6,5--31,5--32,5--34,6--13,6--21,6--36,7--18,7--31,7--32,7--48,8--21,8--44,8--51,9--14,9--17,9--34,9--43,10--20,10--41,10--46,11--14,11--19,11--47,11--49,12--13,12--16,12--25,12--41,13--18,13--33,14--24,14--35,15--20,15--23,15--25,15--44,16--37,16--38,16--40,17--18,17--40,18--23,19--24,19--38,20--27,21--47,21--51,22--23,22--40,22--48,22--49,23--39,24--42,25--45,25--46,26--32,26--36,27--34,27--37,27--39,28--29,28--43,28--47,28--50,29--32,29--33,29--51,30--31,30--40,30--43,30--48,33--44,33--49,35--45,35--49,36--45,36--51,37--42,37--44,38--42,38--50,39--46,46--50,48--50
0--5,0--24,0--27,0--41,1--28,1--30,1--34,1--51,2--7,2--29,2--41,2--42,3--18,3--22,3--23,3--38,4--17,4--36,4--45,4--48,5--6,5--9,5--12,6--11,6--22,6--40,7--31,7--43,7--47,8--14,8--21,8--27,8--50,9--21,9--38,9--48,10--19,10--32,10--46,10--49,11--15,11--25,11--29,12--36,12--40,12--41,13--14,13--38,13--44,13--45,14--16,14--37,15--19,15--30,15--31,16--19,16--35,16--39,17--22,17--42,17--43,18--34,18--35,18--45,19--42,20--28,20--39,20--44,20--51,21--31,21--40,22--26,23--29,23--33,23--46,24--30,24--50,24--51,25--26,25--48,25--50,26--32,26--37,27--28,27--48,28--50,29--35,30--36,31--36,32--39,32--47,33--43,33--44,33--49,34--37,34--44,35--42,37--51,38--47,39--49,40--47,41--46,43--46,45--49
0--9,0--19,0--29,0--35,1--12,1--34,1--37,1--42,2--13,2--22,2--27,2--35,3--7,3--19,3--40,3--48,4--14,4--39,4--43,4--44,5--8,5--14,5--16,5--51,6--10,6--11,6--21,6--47,7--28,7--38,7--50,8--35,8--47,8--50,9--23,9--26,9--51,10--44,10--45,10--48,11--22,11--31,11--39,12--13,12--33,12--36,13--15,13--36,14--20,14--28,15--16,15--19,15--49,16--18,16--32,17--23,17--26,17--41,17--47,18--21,18--24,18--31,19--20,20--30,20--46,21--29,21--39,22--27,22--49,23--42,23--43,24--25,24--36,24--38,25--44,25--45,25--50,26--43,26--49,27--38,27--46,28--37,28--47,29--41,29--48,30--33,30--34,30--40,31--40,31--42,32--35,32--41,32--48,33--45,33--51,34--44,34--51,36--49,37--42,37--46,38--45,39--46,40--43,41--50
0--12,0--27,0--29,0--40,1--4,1--10,1--24,1--27,2--12,2--22,2--23,2--46,3--10,3--11,3--24,3--48,4--37,4--43,4--49,5--6,5--22,5--25,5--50,6--14,6--24,6--51,7--10,7--22,7--27,7--33,8--30,8--31,8--42,8--48,9--14,9--21,9--33,9--37,10--50,11--14,11--29,11--35,12--28,12--34,13--16,13--23,13--34,13--41,14--26,15--20,15--21,15--30,15--42,16--29,16--40,16--49,17--39,17--41,17--44,17--47,18--24,18--32,18--34,18--40,19--31,19--33,19--39,19--49,20--26,20--43,20--46,21--35,21--38,22--41,23--37,23--46,25--26,25--37,25--42,26--28,27--28,28--50,29--43,30--31,30--45,31--44,32--42,32--45,32--47,33--41,34--36,35--38,35--44,36--39,36--45,36--51,38--47,38--50,39--45,40--44,43--48,46--49,47--51,48--51
0--14,0--15,0--35,0--44,1--12,1--21,1--24,1--51,2--5,2--21,2--22,2--42,3--5,3--6,3--30,3--51,4--14,4--16,4--31,4--34,5--26,5--34,6--11,6--20,6--27,7--18,7--20,7--25,7--43,8--11,8--39,8--41,8--42,9--22,9--25,9--36,9--46,10--25,10--32,10--35,10--41,11--17,11--40,12--44,12--45,12--50,13--31,13--33,13--42,13--46,14--37,14--45,15--36,15--41,15--47,16--19,16--23,16--36,17--28,17--30,17--47,18--27,18--42,18--47,19--24,19--34,19--48,20--38,20--50,21--26,21--37,22--27,22--39,23--32,23--45,23--48,24--30,24--35,25--48,26--38,26--40,27--37,28--30,28--38,28--50,29--32,29--39,29--44,29--49,31--33,31--37,32--40,33--39,33--49,34--43,35--49,36--41,38--51,40--50,43--46,43--49,44--46,45--51,47--48
0--9,0--10,0--22,0--24,1--3,1--9,1--32,1--41,2--11,2--21,2--23,2--35,3--8,3--12,3--13,4--11,4--18,4--31,4--32,5--8,5--25,5--29,5--40,6--10,6--25,6--27,6--34,7--18,7--22,7--46,7--51,8--12,8--16,9--15,9--29,10--42,10--47,11--25,11--36,12--40,12--49,13--24,13--43,13--49,14--29,14--35,14--42,14--45,15--33,15--44,15--50,16--22,16--33,16--34,17--19,17--29,17--48,17--49,18--46,18--47,19--31,19--34,19--39,20--28,20--31,20--38,20--45,21--43,21--45,21--49,22--30,23--24,23--44,23--46,24--28,25--44,26--32,26--35,26--42,26--45,27--30,27--39,27--51,28--41,28--48,30--41,30--50,31--48,32--38,33--38,33--40,34--35,36--39,36--42,36--51,37--39,37--41,37--43,37--47,38--44,40--51,43--50,46--50,47--48
0--2,0--13,0--21,0--49,1--19,1--28,1--31,1--34,2--28,2--31,2--43,3--9,3--31,3--48,3--51,4--16,4--21,4--30,4--46,5--20,5--44,5--45,5--49,6--30,6--31,6--32,6--41,7--22,7--42,7--43,7--49,8--17,8--39,8--42,8--47,9--10,9--35,9--51,10--30,10--36,10--41,11--12,11--23,11--28,11--33,12--15,12--38,12--45,13--15,13--30,13--41,14--24,14--25,14--39,14--47,15--16,15--22,16--25,16--42,17--21,17--39,17--50,18--24,18--29,18--33,18--43,19--24,19--25,19--40,20--22,20--42,20--47,21--22,23--27,23--44,23--51,24--34,25--35,26--34,26--36,26--37,26--38,27--28,27--32,27--50,29--35,29--40,29--50,32--37,32--45,33--37,33--39,34--37,35--46,36--38,36--40,38--40,41--51,43--44,44--48,45--46,46--50,47--48,48--49
0--40,0--48,0--50,0--51,1--27,1--47,1--48,1--49,2--14,2--30,2--34,2--51,3--13,3--26,3--28,3--32,4--8,4--19,4--36,4--46,5--21,5--25,5--27,5--31,6--32,6--37,6--38,6--45,7--12,7--18,7--23,7--35,8--22,8--32,8--39,9--20,9--38,9--42,9--44,10--12,10--15,10--25,10--28,11--12,11--24,11--25,11--37,12--30,13--29,13--32,13--38,14--17,14--42,14--46,15--24,15--35,15--49,16--22,16--24,16--39,16--46,17--21,17--37,17--44,18--20,18--35,18--40,19--33,19--34,19--48,20--31,20--51,21--39,21--45,22--29,22--50,23--26,23--47,23--49,24--25,26--36,26--39,27--31,27--41,28--31,28--47,29--41,29--49,30--34,30--43,33--37,33--40,33--42,34--44,35--38,36--41,36--44,40--43,41--43,42--45,43--51,45--46,47--50,48--50
0--19,0--28,0--36,0--46,1--24,1--28,1--31,1--45,2--4,2--25,2--37,2--51,3--7,3--10,3--17,3--35,4--16,4--23,4--50,5--27,5--30,5--32,5--44,6--7,6--15,6--16,6--19,7--35,7--46,8--29,8--30,8--35,8--46,9--12,9--25,9--31,9--47,10--22,10--33,10--34,11--22,11--30,11--32,11--34,12--13,12--21,12--24,13--15,13--20,13--32,14--17,14--18,14--24,14--51,15--31,15--45,16--30,16--41,17--25,17--39,18--23,18--40,18--47,19--38,19--50,20--24,20--42,20--47,21--23,21--26,21--40,22--42,22--49,23--27,25--44,26--47,26--50,26--51,27--29,27--44,28--37,28--43,29--36,29--49,31--48,32--48,33--38,33--42,33--48,34--36,34--43,35--36,37--48,37--50,38--39,38--51,39--40,39--49,40--43,41--44,41--45,41--49,42--43,45--46
0--1,0--34,0--46,0--47,1--3,1--8,1--45,2--22,2--24,2--44,2--45,3--14,3--25,3--40,4--5,4--13,4--31,4--50,5--7,5--21,5--49,6--24,6--26,6--39,6--41,7--10,7--36,7--48,8--27,8--28,8--49,9--14,9--19,9--26,9--38,10--15,10--32,10--35,11--32,11--35,11--37,11--51,12--13,12--17,12--24,12--44,13--20,13--40,14--28,14--43,15--16,15--29,15--43,16--18,16--20,16--48,17--27,17--32,17--43,18--25,18--42,18--46,19--22,19--25,19--36,20--29,20--45,21--26,21--45,21--50,22--25,22--37,23--30,23--33,23--38,23--42,24--48,26--29,27--34,27--44,28--33,28--42,29--35,30--39,30--47,30--50,31--33,31--40,31--51,32--41,33--46,34--46,34--51,35--39,36--38,36--49,37--41,37--42,38--40,39--41,43--51,44--49,47--48,47--50
0--18,0--19,0--23,0--30,1--20,1--23,1--39,1--46,2--19,2--28,2--38,2--40,3--5,3--17,3--20,3--22,4--8,4--36,4--47,4--48,5--38,5--39,5--49,6--17,6--21,6--31,6--45,7--12,7--13,7--16,7--37,8--15,8--20,8--42,9--11,9--15,9--31,9--40,10--12,10--27,10--37,10--41,11--21,11--25,11--50,12--14,12--33,13--18,13--25,13--26,14--24,14--42,14--50,15--42,15--43,16--26,16--28,16--45,17--23,17--42,18--29,18--35,19--28,19--37,20--44,21--34,21--35,22--23,22--29,22--34,24--30,24--46,24--51,25--47,25--48,26--35,26--36,27--32,27--44,27--48,28--47,29--33,29--41,30--36,30--50,31--48,31--51,32--36,32--41,32--44,33--35,33--41,34--43,34--45,37--49,38--40,38--51,39--43,39--44,40--45,43--46,46--49,47--50,49--51
0--12,0--17,0--31,0--36,1--3,1--26,1--33,1--36,2--4,2--22,2--31,2--48,3--15,3--40,3--43,4--33,4--36,4--37,5--9,5--27,5--32,5--36,6--9,6--14,6--15,6--44,7--10,7--21,7--45,7--50,8--28,8--48,8--49,8--51,9--30,9--46,10--25,10--39,10--40,11--13,11--14,11--44,11--49,12--13,12--18,12--20,13--21,13--22,14--15,14--39,15--50,16--18,16--25,16--32,16--38,17--23,17--35,17--41,18--19,18--29,19--20,19--37,19--39,20--33,20--46,21--24,21--34,22--39,22--49,23--34,23--44,23--51,24--33,24--42,24--46,25--26,25--48,26--32,26--51,27--43,27--49,27--50,28--41,28--44,28--51,29--30,29--47,29--48,30--38,30--40,31--41,31--45,32--47,34--38,34--45,35--43,35--45,35--47,37--40,37--42,38--47,41--42,42--43,46--50
0--36,0--41,0--46,0--48,1--4,1--24,1--25,1--48,2--18,2--19,2--22,2--48,3--23,3--31,3--35,3--36,4--27,4--30,4--47,5--6,5--12,5--26,5--34,6--11,6--22,6--51,7--21,7--23,7--25,7--37,8--16,8--17,8--41,8--50,9--14,9--18,9--19,9--38,10--15,10--22,10--24,10--43,11--15,11--28,11--35,12--33,12--41,12--43,13--33,13--41,13--42,13--44,14--26,14--38,14--49,15--20,15--32,16--19,16--21,16--29,17--21,17--37,17--51,18--33,18--36,19--24,20--26,20--44,20--46,21--33,22--40,23--34,23--45,24--49,25--29,25--50,26--30,27--39,27--44,27--47,28--34,28--44,28--48,29--39,29--40,30--38,30--46,31--35,31--40,31--42,32--39,32--43,32--51,34--42,35--36,37--47,37--49,38--45,39--51,40--45,42--50,43--45,46--47,49--50
0--1,0--21,0--31,0--47,1--33,1--45,1--47,2--15,2--19,2--30,2--49,3--22,3--23,3--34,3--41,4--21,4--32,4--35,4--42,5--17,5--23,5--30,5--32,6--10,6--34,6--44,6--48,7--14,7--29,7--37,7--47,8--12,8--28,8--38,8--39,9--26,9--29,9--36,9--48,10--15,10--28,10--47,11--23,11--25,11--32,11--48,12--16,12--28,12--50,13--19,13--20,13--25,13--42,14--24,14--26,14--40,15--24,15--46,16--19,16--33,16--51,17--18,17--38,17--46,18--22,18--40,18--43,19--45,20--34,20--35,20--42,21--39,21--50,22--25,22--26,23--50,24--35,24--44,25--51,26--40,27--28,27--31,27--36,27--39,29--45,29--49,30--44,30--49,31--39,31--48,32--41,33--38,33--40,34--44,35--42,36--37,36--43,37--38,37--46,41--43,41--51,43--49,45--51,46--50
0--4,0--6,0--20,0--26,1--11,1--23,1--32,1--48,2--7,2--14,2--15,2--50,3--11,3--16,3--24,3--46,4--9,4--20,4--41,5--13,5--35,5--43,5--51,6--15,6--33,6--39,7--28,7--38,7--42,8--17,8--35,8--46,8--51,9--22,9--44,9--45,10--17,10--24,10--25,10--35,11--25,11--49,12--24,12--34,12--44,12--50,13--23,13--47,13--49,14--15,14--32,14--43,15--29,16--19,16--32,16--37,17--21,17--41,18--20,18--22,18--34,18--37,19--36,19--37,19--49,20--39,21--40,21--42,21--49,22--34,22--38,23--34,23--51,24--48,25--40,25--48,26--36,26--39,26--45,27--28,27--31,27--47,27--50,28--36,28--40,29--33,29--40,29--43,30--33,30--38,30--44,30--46,31--36,31--42,31--47,32--41,33--41,35--50,37--45,38--43,39--51,42--48,44--45,46--47
0--34,0--36,0--37,0--51,1--2,1--24,1--29,1--32,2--5,2--33,2--43,3--4,3--7,3--26,3--50,4--16,4--25,4--38,5--9,5--13,5--33,6--14,6--19,6--20,6--42,7--14,7--20,7--36,8--10,8--16,8--32,8--46,9--35,9--40,9--51,10--17,10--32,10--47,11--20,11--24,11--44,11--45,12--15,12--17,12--21,12--30,13--28,13--34,13--49,14--23,14--51,15--23,15--43,15--44,16--27,16--35,17--19,17--48,18--27,18--29,18--35,18--46,19--39,19--42,20--21,21--26,21--41,22--26,22--27,22--36,22--46,23--39,23--44,24--31,24--37,25--43,25--46,25--50,26--30,27--33,28--29,28--37,28--48,29--41,30--36,30--49,31--34,31--40,31--51,32--42,33--34,35--49,37--40,38--45,38--47,38--50,39--48,39--50,40--41,41--45,42--49,43--47,44--48,45--47
0--5,0--29,0--44,0--46,1--3,1--4,1--20,1--47,2--3,2--18,2--35,2--43,3--28,3--39,4--17,4--20,4--24,5--32,5--37,5--42,6--22,6--32,6--33,6--44,7--14,7--17,7--40,7--50,8--17,8--27,8--30,8--46,9--18,9--30,9--48,9--51,10--11,10--14,10--50,10--51,11--35,11--43,11--45,12--16,12--19,12--23,12--32,13--14,13--26,13--39,13--51,14--38,15--27,15--32,15--47,15--49,16--17,16--41,16--49,18--31,18--40,19--25,19--27,19--37,20--28,20--49,21--22,21--23,21--34,21--43,22--26,22--47,23--44,23--48,24--27,24--28,24--39,25--36,25--42,25--46,26--31,26--33,28--45,29--34,29--38,29--41,30--36,30--47,31--33,31--50,33--36,34--43,34--51,35--37,35--49,36--41,37--40,38--42,38--48,39--40,41--45,42--45,44--46,48--50
