0--2,0--21,0--39,0--43,1--3,1--13,1--14,1--21,2--23,2--26,2--30,3--8,3--15,3--16,4--29,4--34,4--37,4--41,5--7,5--16,5--28,5--47,6--20,6--29,6--33,6--36,7--19,7--20,7--29,8--15,8--36,8--38,9--12,9--31,9--34,9--35,10--22,10--40,10--46,10--47,11--18,11--22,11--29,11--33,12--19,12--35,12--42,13--17,13--41,13--45,14--15,14--45,14--46,15--22,16--41,16--47,17--23,17--44,17--45,18--21,18--24,18--25,19--43,19--46,20--42,20--44,21--33,22--37,23--31,23--37,24--26,24--35,24--44,25--30,25--35,25--42,26--27,26--36,27--31,27--32,27--33,28--32,28--37,28--43,30--32,30--39,31--40,32--36,34--38,34--39,38--41,38--43,39--45,40--42,40--46,44--47
0--11,0--13,0--16,0--25,1--20,1--22,1--31,1--45,2--5,2--10,2--16,2--17,3--4,3--17,3--19,3--24,4--23,4--38,4--42,5--15,5--24,5--34,6--18,6--22,6--30,6--38,7--9,7--21,7--27,7--32,8--17,8--32,8--34,8--42,9--25,9--28,9--38,10--11,10--13,10--17,11--19,11--31,12--23,12--35,12--36,12--39,13--41,13--43,14--18,14--20,14--24,14--25,15--18,15--34,15--42,16--20,16--43,18--27,19--40,19--46,20--41,21--25,21--33,21--34,22--26,22--37,23--40,23--45,24--30,26--28,26--33,26--35,27--29,27--44,28--35,28--47,29--30,29--32,29--35,30--40,31--36,31--37,32--44,33--39,33--47,36--39,36--42,37--38,37--46,39--44,40--46,41--45,41--47,43--44,43--45,46--47
0--3,0--25,0--29,0--43,1--6,1--8,1--37,1--47,2--19,2--28,2--36,2--40,3--9,3--22,3--35,4--16,4--19,4--29,4--31,5--8,5--22,5--37,5--41,6--11,6--24,6--42,7--15,7--35,7--42,7--45,8--9,8--39,9--23,9--34,10--12,10--30,10--33,10--42,11--16,11--31,11--43,12--13,12--28,12--37,13--19,13--21,13--25,14--20,14--26,14--30,14--41,15--23,15--38,15--46,16--21,16--44,17--18,17--24,17--32,17--34,18--20,18--30,18--38,19--34,20--28,20--47,21--27,21--32,22--40,22--43,23--36,23--44,24--35,24--43,25--32,25--33,26--27,26--29,26--40,27--44,27--45,28--31,29--45,30--39,31--39,32--36,33--44,33--46,34--46,35--45,36--40,37--47,38--42,38--47,39--41,41--46
0--2,0--18,0--39,0--47,1--7,1--31,1--44,1--46,2--13,2--27,2--38,3--6,3--9,3--24,3--32,4--11,4--14,4--17,4--45,5--6,5--34,5--35,5--40,6--34,6--36,7--9,7--23,7--35,8--14,8--15,8--30,8--36,9--17,9--22,10--13,10--19,10--30,10--31,11--25,11--39,11--41,12--15,12--17,12--21,12--46,13--27,13--41,14--21,14--25,15--19,15--33,16--29,16--30,16--32,16--47,17--39,18--26,18--28,18--41,19--37,19--47,20--21,20--29,20--31,20--37,21--31,22--33,22--40,22--45,23--35,23--42,23--46,24--30,24--44,24--46,25--27,25--43,26--35,26--38,26--41,27--40,28--33,28--44,28--45,29--34,29--38,32--38,32--44,33--43,34--36,36--42,37--42,37--45,39--40,42--43,43--47
0--1,0--5,0--13,0--27,1--8,1--34,1--37,2--7,2--16,2--21,2--30,3--11,3--33,3--38,3--41,4--6,4--10,4--18,4--29,5--9,5--20,5--26,6--9,6--19,6--41,7--10,7--23,7--27,8--11,8--14,8--28,9--10,9--19,10--22,11--16,11--21,12--21,12--35,12--38,12--45,13--19,13--29,13--46,14--20,14--24,14--26,15--22,15--25,15--42,15--47,16--23,16--29,17--19,17--30,17--31,17--34,18--25,18--39,18--46,20--23,20--40,21--23,22--27,22--32,24--30,24--33,24--38,25--37,25--41,26--40,26--44,27--42,28--29,28--33,28--35,30--31,31--45,31--47,32--33,32--34,32--36,34--44,35--37,35--39,36--40,36--44,36--47,37--46,38--39,39--47,40--43,41--45,42--43,42--44,43--45,43--46
0--2,0--8,0--40,0--46,1--7,1--8,1--26,1--32,2--15,2--17,2--31,3--4,3--7,3--19,3--29,4--43,4--44,4--47,5--27,5--30,5--31,5--46,6--7,6--11,6--27,6--35,7--20,8--18,8--38,9--12,9--25,9--37,9--38,10--14,10--19,10--34,10--45,11--19,11--36,11--41,12--28,12--30,12--47,13--20,13--24,13--34,13--36,14--27,14--28,14--37,15--16,15--39,15--40,16--22,16--24,16--28,17--25,17--41,17--43,18--32,18--33,18--44,19--35,20--21,20--26,21--22,21--30,21--34,22--35,22--38,23--25,23--28,23--36,23--44,24--36,24--39,25--41,26--39,26--45,27--42,29--31,29--40,29--42,30--45,31--34,32--33,32--40,33--35,33--37,37--45,38--42,39--43,41--47,42--46,43--47,44--46
0--15,0--28,0--42,0--47,1--5,1--11,1--32,1--33,2--13,2--26,2--35,2--36,3--8,3--20,3--33,3--40,4--5,4--7,4--35,4--40,5--38,5--40,6--15,6--25,6--31,6--37,7--11,7--25,7--43,8--12,8--37,8--47,9--13,9--26,9--35,9--43,10--11,10--19,10--20,10--25,11--22,12--37,12--41,12--45,13--16,13--18,14--28,14--41,14--42,14--44,15--16,15--47,16--21,16--35,17--18,17--19,17--23,17--24,18--22,18--27,19--33,19--41,20--39,20--46,21--22,21--36,21--37,22--38,23--27,23--44,23--46,24--29,24--30,24--46,25--27,26--28,26--33,27--30,28--39,29--32,29--42,29--47,30--31,30--36,31--38,31--46,32--34,32--45,34--39,34--41,34--45,36--39,38--44,40--43,42--44,43--45
0--16,0--32,0--33,0--36,1--14,1--20,1--21,1--30,2--25,2--33,2--41,2--47,3--16,3--17,3--29,3--34,4--24,4--31,4--38,4--45,5--33,5--37,5--38,5--45,6--18,6--35,6--42,6--46,7--9,7--17,7--21,7--43,8--9,8--26,8--29,8--41,9--27,9--29,10--12,10--13,10--17,10--28,11--12,11--13,11--23,11--28,12--42,12--47,13--15,13--29,14--18,14--19,14--32,15--20,15--27,15--43,16--19,16--37,17--39,18--24,18--31,19--33,19--47,20--36,20--41,21--23,21--27,22--25,22--26,22--39,22--40,23--30,23--39,24--27,24--37,25--30,25--38,26--44,26--45,28--35,28--46,30--40,31--37,31--44,32--38,32--45,34--35,34--44,34--46,35--40,36--39,36--42,40--41,42--44,43--46,43--47
0--17,0--29,0--32,0--41,1--12,1--23,1--39,1--41,2--22,2--24,2--39,2--43,3--8,3--9,3--31,3--34,4--6,4--19,4--27,4--38,5--21,5--28,5--38,5--42,6--29,6--31,6--43,7--10,7--11,7--14,7--32,8--10,8--30,8--40,9--22,9--42,9--43,10--26,10--33,11--28,11--36,11--41,12--21,12--22,12--45,13--29,13--35,13--39,13--45,14--17,14--27,14--38,15--18,15--30,15--35,15--45,16--25,16--31,16--46,16--47,17--34,17--36,18--19,18--37,18--47,19--20,19--23,20--27,20--43,20--46,21--26,21--29,22--42,23--25,23--31,24--33,24--41,24--44,25--32,25--34,26--32,26--46,27--47,28--30,28--34,30--42,33--40,33--44,35--44,35--45,36--37,36--39,37--40,37--46,38--44,40--47
0--3,0--15,0--28,0--36,1--6,1--20,1--23,1--41,2--3,2--17,2--19,2--25,3--5,3--10,4--13,4--18,4--28,4--45,5--12,5--29,5--34,6--12,6--24,6--41,7--9,7--11,7--35,7--46,8--19,8--24,8--25,8--39,9--14,9--43,9--44,10--12,10--36,10--37,11--26,11--31,11--47,12--40,13--30,13--31,13--32,14--24,14--32,14--44,15--21,15--34,15--45,16--37,16--38,16--41,16--43,17--19,17--26,17--28,18--19,18--20,18--34,20--22,20--27,21--28,21--29,21--31,22--24,22--27,22--39,23--25,23--40,23--47,25--42,26--35,26--47,27--33,27--36,29--41,29--47,30--37,30--45,30--46,31--39,32--33,32--45,33--35,33--38,34--40,35--44,36--46,37--43,38--39,38--43,40--42,42--44,42--46
0--7,0--19,0--27,0--44,1--23,1--26,1--39,1--47,2--14,2--34,2--39,2--46,3--12,3--25,3--41,3--42,4--33,4--37,4--41,4--43,5--8,5--23,5--26,5--43,6--7,6--9,6--37,6--45,7--28,7--29,8--18,8--21,8--47,9--18,9--24,9--35,10--20,10--32,10--34,10--43,11--13,11--14,11--17,11--22,12--30,12--31,12--45,13--23,13--33,13--42,14--20,14--34,15--17,15--28,15--37,15--46,16--28,16--30,16--39,16--42,17--21,17--36,18--23,18--32,19--26,19--35,19--40,20--22,20--38,21--25,21--35,22--31,22--41,24--27,24--38,24--40,25--36,25--39,26--45,27--29,27--33,28--35,29--40,29--46,30--44,30--47,31--33,31--37,32--36,32--45,34--36,38--43,38--47,40--44,41--46,42--44
0--3,0--12,0--26,0--44,1--17,1--27,1--40,1--44,2--11,2--15,2--16,2--39,3--4,3--6,3--11,4--13,4--21,4--42,5--9,5--10,5--33,5--47,6--19,6--35,6--42,7--18,7--24,7--31,7--46,8--11,8--27,8--30,8--32,9--17,9--24,9--44,10--30,10--31,10--35,11--32,12--28,12--30,12--45,13--19,13--31,13--43,14--26,14--37,14--41,14--44,15--16,15--26,15--43,16--23,16--41,17--23,17--25,18--20,18--37,18--45,19--31,19--40,20--22,20--43,20--46,21--25,21--34,21--36,22--28,22--34,22--41,23--25,23--34,24--28,24--29,25--42,26--32,27--39,27--47,28--29,29--33,29--39,30--42,32--35,33--43,33--47,34--47,35--36,36--38,36--45,37--38,37--39,38--40,38--46,40--45,41--46
0--11,0--34,0--39,0--41,1--2,1--10,1--25,1--31,2--4,2--19,2--20,3--9,3--15,3--25,3--44,4--15,4--32,4--43,5--9,5--14,5--38,5--47,6--24,6--26,6--39,6--42,7--14,7--16,7--24,7--30,8--16,8--24,8--34,8--35,9--29,9--37,10--16,10--24,10--40,11--21,11--23,11--39,12--39,12--43,12--45,12--46,13--17,13--20,13--32,13--46,14--15,14--27,15--23,16--22,17--23,17--31,17--44,18--28,18--37,18--41,18--45,19--28,19--29,19--30,20--32,20--38,21--29,21--37,21--46,22--27,22--28,22--31,23--35,25--35,25--46,26--33,26--40,26--45,27--40,27--43,28--47,29--36,30--41,30--42,31--47,32--38,33--34,33--37,33--47,34--38,35--41,36--43,36--44,36--45,40--42,42--44
0--3,0--30,0--43,0--45,1--21,1--29,1--32,1--38,2--23,2--30,2--43,2--44,3--5,3--13,3--22,4--11,4--14,4--18,4--41,5--12,5--20,5--35,6--14,6--15,6--20,6--46,7--11,7--27,7--33,7--43,8--9,8--17,8--28,8--39,9--31,9--34,9--37,10--25,10--30,10--31,10--33,11--24,11--32,12--24,12--32,12--47,13--14,13--17,13--43,14--18,15--20,15--36,15--44,16--22,16--31,16--37,16--41,17--26,17--39,18--33,18--46,19--21,19--25,19--31,19--39,20--23,21--22,21--23,22--37,23--46,24--25,24--42,25--35,26--27,26--29,26--34,27--40,27--46,28--32,28--34,28--41,29--35,29--44,30--40,33--47,34--44,35--47,36--38,36--40,36--42,37--39,38--40,38--45,41--42,42--45,45--47
0--3,0--43,0--45,0--47,1--4,1--12,1--18,1--24,2--10,2--13,2--25,2--28,3--17,3--36,3--39,4--15,4--20,4--21,5--6,5--12,5--24,5--38,6--9,6--18,6--41,7--21,7--26,7--32,7--40,8--31,8--33,8--38,8--44,9--20,9--30,9--45,10--14,10--25,10--30,11--17,11--22,11--26,11--44,12--35,12--39,13--16,13--27,13--31,14--17,14--30,14--35,15--22,15--29,15--33,16--40,16--46,16--47,17--22,18--20,18--40,19--30,19--34,19--37,19--39,20--29,21--24,21--40,22--23,23--37,23--45,23--46,24--34,25--31,25--41,26--27,26--42,27--32,27--45,28--33,28--44,28--47,29--32,29--36,31--43,32--34,33--35,34--38,35--42,36--37,36--43,37--42,38--41,39--42,41--43,44--46,46--47
0--3,0--6,0--33,0--35,1--8,1--12,1--16,1--44,2--7,2--15,2--26,2--30,3--17,3--23,3--30,4--9,4--16,4--23,4--34,5--22,5--25,5--31,5--36,6--39,6--41,6--42,7--12,7--19,7--28,8--17,8--24,8--39,9--20,9--21,9--32,10--20,10--25,10--26,10--35,11--31,11--36,11--40,11--42,12--13,12--23,13--24,13--25,13--34,14--21,14--36,14--42,14--43,15--22,15--26,15--37,16--29,16--38,17--22,17--40,18--28,18--29,18--37,18--45,19--21,19--41,19--47,20--27,20--40,21--34,22--27,23--38,24--28,24--29,25--38,26--38,27--37,27--43,28--45,29--39,30--39,30--46,31--44,31--45,32--33,32--37,32--44,33--40,33--47,34--35,35--46,36--41,41--43,42--46,43--47,44--46,45--47
0--18,0--21,0--44,0--47,1--10,1--14,1--45,1--47,2--3,2--20,2--25,2--44,3--23,3--32,3--46,4--15,4--17,4--26,4--34,5--7,5--28,5--40,5--42,6--17,6--24,6--31,6--45,7--25,7--37,7--47,8--16,8--39,8--43,8--44,9--33,9--36,9--43,9--46,10--14,10--28,10--36,11--16,11--18,11--36,11--42,12--18,12--28,12--37,12--38,13--14,13--18,13--30,13--35,14--29,15--19,15--32,15--38,16--43,16--44,17--21,17--33,19--25,19--30,19--41,20--22,20--33,20--40,21--29,21--34,22--31,22--37,22--43,23--24,23--26,23--32,24--35,24--42,25--39,26--28,26--40,27--32,27--38,27--41,27--45,29--35,29--36,30--35,30--39,31--41,31--47,33--39,34--38,34--46,37--42,40--41,45--46
0--3,0--19,0--24,0--36,1--7,1--30,1--39,1--43,2--7,2--13,2--16,2--42,3--9,3--28,3--47,4--11,4--24,4--29,4--45,5--23,5--33,5--37,5--40,6--17,6--22,6--28,6--43,7--24,7--37,8--14,8--17,8--21,8--29,9--12,9--20,9--28,10--22,10--33,10--35,10--46,11--27,11--40,11--42,12--25,12--30,12--40,13--23,13--31,13--38,14--18,14--26,14--39,15--20,15--22,15--35,15--46,16--29,16--32,16--42,17--22,17--34,18--30,18--39,18--41,19--27,19--34,19--45,20--37,20--38,21--37,21--38,21--47,23--25,23--36,24--28,25--31,25--44,26--32,26--34,26--41,27--41,27--46,29--46,30--41,31--33,31--43,32--44,32--45,33--47,34--35,35--36,36--45,38--39,40--44,42--44,43--47
0--5,0--6,0--21,0--29,1--21,1--24,1--37,1--38,2--3,2--21,2--27,2--43,3--12,3--27,3--30,4--13,4--17,4--31,4--47,5--8,5--14,5--40,6--13,6--26,6--44,7--9,7--33,7--43,7--44,8--25,8--37,8--47,9--28,9--32,9--46,10--20,10--36,10--41,10--45,11--12,11--33,11--35,11--47,12--20,12--34,13--23,13--43,14--20,14--30,14--39,15--22,15--29,15--31,15--39,16--27,16--30,16--38,16--43,17--29,17--35,17--36,18--26,18--28,18--37,18--41,19--31,19--32,19--38,19--42,20--26,21--42,22--35,22--36,22--38,23--29,23--33,23--44,24--25,24--30,24--40,25--40,25--46,26--33,27--44,28--39,28--47,31--32,32--42,34--39,34--40,34--46,35--41,36--45,37--42,41--45,45--46
0--9,0--20,0--23,0--47,1--16,1--22,1--26,1--33,2--17,2--24,2--31,2--38,3--23,3--33,3--35,3--43,4--10,4--12,4--13,4--42,5--8,5--18,5--32,5--40,6--12,6--23,6--27,6--45,7--17,7--28,7--36,7--43,8--17,8--19,8--43,9--27,9--32,9--41,10--20,10--29,10--34,11--25,11--26,11--41,11--46,12--15,12--46,13--22,13--38,13--45,14--24,14--30,14--37,14--40,15--28,15--38,15--42,16--33,16--34,16--37,17--35,18--24,18--38,18--44,19--30,19--31,19--40,20--40,20--42,21--25,21--33,21--36,21--44,22--31,22--43,23--27,24--46,25--30,25--47,26--31,26--37,27--37,28--39,28--44,29--34,29--46,29--47,30--36,32--42,32--44,34--47,35--39,35--45,36--39,39--41,41--45
0--1,0--5,0--22,0--28,1--2,1--20,1--45,2--17,2--37,2--45,3--10,3--12,3--26,3--40,4--12,4--14,4--24,4--36,5--9,5--10,5--43,6--9,6--32,6--35,6--43,7--9,7--15,7--42,7--47,8--23,8--24,8--25,8--46,9--15,10--18,10--42,11--22,11--25,11--33,11--47,12--14,12--30,13--19,13--28,13--35,13--40,14--38,14--44,15--21,15--36,16--29,16--34,16--45,16--47,17--21,17--45,17--46,18--22,18--26,18--30,19--29,19--30,19--33,20--24,20--36,20--46,21--33,21--40,22--29,23--30,23--34,23--43,24--37,25--34,25--38,26--39,26--41,27--29,27--31,27--35,27--43,28--35,28--37,31--36,31--40,31--47,32--33,32--42,32--44,34--38,37--39,38--41,39--41,39--44,41--46,42--44
0--1,0--6,0--8,0--27,1--10,1--12,1--20,2--6,2--12,2--15,2--32,3--9,3--18,3--38,3--43,4--13,4--31,4--35,4--43,5--16,5--25,5--28,5--33,6--13,6--30,7--15,7--21,7--29,7--36,8--21,8--25,8--42,9--16,9--41,9--44,10--27,10--37,10--40,11--15,11--19,11--35,11--44,12--22,12--45,13--31,13--36,14--23,14--28,14--36,14--47,15--27,16--19,16--20,17--32,17--34,17--36,17--39,18--38,18--39,18--47,19--24,19--28,20--37,20--41,21--46,21--47,22--30,22--43,22--45,23--24,23--26,23--37,24--25,24--42,25--29,26--38,26--39,26--44,27--42,28--30,29--31,29--42,30--46,31--35,32--38,32--45,33--34,33--40,33--46,34--39,34--41,35--40,37--40,41--47,43--46,44--45
0--16,0--26,0--41,0--42,1--17,1--19,1--41,1--46,2--10,2--30,2--37,2--40,3--12,3--22,3--44,3--47,4--5,4--6,4--23,4--28,5--12,5--33,5--44,6--9,6--31,6--35,7--19,7--21,7--26,7--46,8--13,8--22,8--29,8--36,9--16,9--32,9--41,10--11,10--25,10--40,11--17,11--37,11--39,12--18,12--34,13--14,13--27,13--43,14--33,14--37,14--43,15--19,15--21,15--25,15--30,16--28,16--33,17--40,17--44,18--23,18--33,18--38,19--21,20--27,20--28,20--39,20--42,21--29,22--25,22--35,23--30,23--45,24--38,24--39,24--46,24--47,25--44,26--43,26--45,27--36,27--42,28--34,29--31,29--32,30--34,31--36,31--43,32--38,32--46,34--45,35--42,35--47,36--37,38--45,39--47,40--41
0--1,0--6,0--16,0--36,1--10,1--30,1--47,2--9,2--17,2--18,2--40,3--7,3--10,3--23,3--32,4--7,4--8,4--12,4--38,5--8,5--12,5--24,5--42,6--27,6--39,6--46,7--16,7--20,8--30,8--45,9--19,9--28,9--34,10--12,10--33,11--21,11--32,11--33,11--38,12--24,13--17,13--21,13--38,13--44,14--16,14--26,14--35,14--45,15--23,15--24,15--29,15--32,16--24,17--25,17--43,18--35,18--37,18--42,19--35,19--41,19--46,20--37,20--43,20--47,21--26,21--36,22--29,22--31,22--35,22--44,23--30,23--34,25--31,25--41,25--46,26--43,26--47,27--29,27--37,27--45,28--36,28--39,28--47,29--33,30--38,31--42,31--46,32--43,33--40,34--37,34--39,36--41,39--41,40--42,40--44,44--45
0--1,0--4,0--7,0--13,1--5,1--22,1--32,2--5,2--19,2--32,2--45,3--19,3--23,3--28,3--38,4--15,4--18,4--31,5--8,5--47,6--12,6--26,6--46,6--47,7--13,7--28,7--36,8--21,8--36,8--37,9--12,9--21,9--30,9--42,10--12,10--26,10--35,10--44,11--14,11--23,11--37,11--43,12--28,13--15,13--24,14--15,14--17,14--45,15--40,16--20,16--29,16--33,16--41,17--18,17--23,17--42,18--19,18--44,19--26,20--21,20--26,20--44,21--30,22--27,22--37,22--39,23--25,24--33,24--34,24--40,25--31,25--38,25--39,27--39,27--43,27--45,28--35,29--36,29--43,29--46,30--33,30--34,31--35,31--41,32--44,32--45,33--39,34--35,34--46,36--41,37--38,38--42,40--46,40--47,41--43,42--47
0--10,0--34,0--35,0--43,1--19,1--23,1--36,1--39,2--17,2--32,2--38,2--42,3--9,3--22,3--37,3--40,4--18,4--20,4--22,4--44,5--24,5--31,5--42,5--45,6--12,6--23,6--30,6--39,7--11,7--18,7--32,7--33,8--9,8--22,8--26,8--47,9--13,9--34,10--21,10--36,10--41,11--17,11--27,11--43,12--25,12--38,12--46,13--28,13--35,13--44,14--27,14--30,14--31,14--33,15--25,15--28,15--29,15--32,16--20,16--25,16--26,16--42,17--35,17--41,18--20,18--38,19--33,19--36,19--46,20--37,21--37,21--42,21--44,22--24,23--40,23--47,24--34,24--45,25--34,26--27,26--45,27--28,28--40,29--32,29--44,29--46,30--37,30--47,31--39,31--41,33--40,35--43,36--47,38--45,39--46,41--43
0--11,0--37,0--41,0--43,1--5,1--8,1--23,1--26,2--24,2--34,2--45,2--46,3--4,3--25,3--30,3--34,4--13,4--29,4--36,5--10,5--22,5--25,6--27,6--41,6--42,6--46,7--18,7--19,7--33,7--44,8--16,8--22,8--31,9--23,9--25,9--27,9--40,10--12,10--22,10--28,11--13,11--33,11--36,12--20,12--28,12--38,13--33,13--44,14--32,14--35,14--39,14--44,15--21,15--26,15--35,15--47,16--31,16--38,16--40,17--20,17--30,17--34,17--36,18--20,18--39,18--42,19--25,19--32,19--34,20--39,21--24,21--33,21--38,22--37,23--29,23--41,24--26,24--31,26--43,27--28,27--40,28--30,29--31,29--41,30--47,32--36,32--46,35--38,35--39,37--44,37--47,40--42,42--45,43--45,43--46,45--47
0--10,0--33,0--37,0--38,1--24,1--28,1--34,1--36,2--6,2--9,2--37,2--40,3--11,3--23,3--26,3--29,4--6,4--27,4--38,4--40,5--19,5--22,5--30,5--32,6--10,6--47,7--13,7--17,7--38,7--41,8--15,8--40,8--43,8--46,9--21,9--36,9--41,10--11,10--45,11--16,11--46,12--17,12--28,12--39,12--42,13--14,13--36,13--44,14--24,14--29,14--39,15--26,15--39,15--45,16--29,16--32,16--42,17--21,17--47,18--20,18--26,18--28,18--41,19--28,19--35,19--42,20--25,20--43,20--47,21--25,21--31,22--30,22--40,22--43,23--32,23--34,23--44,24--33,24--35,25--30,25--34,26--47,27--29,27--38,27--45,30--41,31--32,31--44,31--46,33--35,33--43,34--37,35--42,36--45,37--44,39--46
